UserId,City 
1946383514,perth
403817246,sydney
26107696,melbourne
3004829934,sydney
2347656146,melbourne
416329670,sydney
312119759,adelaide
71416151,sydney
21636313,sydney
1005803586,melbourne
747199573,sydney
909417766158872577,melbourne
141083280,sydney
198411292,sydney
18009743,brisbane
294571287,perth
66238413,adelaide
827106898566533122,melbourne
44198617,melbourne
127252325,brisbane
11682242,melbourne
74328665,melbourne
587829149,brisbane
716783871807725570,brisbane
2598791244,melbourne
555380200,perth
22598672,adelaide
871221338,melbourne
704206344019021824,sydney
128016479,brisbane
409908361,sydney
215237265,melbourne
153091340,melbourne
73011896,sydney
817699892625805312,hobart
754334629,sydney
2246198185,sydney
413405840,melbourne
554354788,melbourne
32768123,melbourne
2450779519,adelaide
3725961621,brisbane
278169452,sydney
962069030,melbourne
130797254,melbourne
772297490,brisbane
21652841,melbourne
393380847,brisbane
266805975,sydney
2216863321,sydney
3236594574,sydney
15101877,melbourne
45348369,adelaide
123660594,sydney
365202739,melbourne
618294231,melbourne
1481172192,adelaide
1475829974,melbourne
709971423708762112,perth
4563298513,melbourne
2656619743,melbourne
843031514140958724,perth
21828233,perth
114672536,perth
55458502,sydney
7770042,sydney
223726469,melbourne
941144016,sydney
497558508,sydney
399439136,perth
1937451613,perth
83979369,melbourne
15374755,sydney
2330084442,sydney
458463839,sydney
468938586,brisbane
311396471,melbourne
1958550499,melbourne
34413760,perth
121763711,perth
721087022270701568,canberra
17831767,sydney
121384664,sydney
185578279,sydney
433700190,adelaide
171799504,brisbane
4091651952,melbourne
377239075,melbourne
335167604,perth
739642686345351171,melbourne
3155017772,melbourne
16526290,melbourne
714950257856135168,perth
1415673270,melbourne
2852974104,melbourne
2835892236,sydney
602577099,sydney
337640628,perth
276308293,sydney
22701453,melbourne
3016528877,sydney
47765237,sydney
387426047,brisbane
395223565,melbourne
28947588,melbourne
600718334,melbourne
1934991727,sydney
64198678,sydney
90573567,sydney
132413526,sydney
843346329543757826,melbourne
714681325689643008,melbourne
24168177,melbourne
15420301,melbourne
739070594688262149,melbourne
22129590,sydney
3001157233,sydney
387964221,hobart
23362096,sydney
351092249,sydney
86701628,adelaide
841540878,adelaide
263097441,adelaide
856081458,melbourne
1257906865,melbourne
1424898469,melbourne
617895940,sydney
22703382,brisbane
390028593,brisbane
844425659183194112,brisbane
2886845334,adelaide
57608743,canberra
814881,perth
326511166,sydney
270055272,sydney
304960562,sydney
104199094,sydney
725088102,melbourne
328259462,melbourne
367101649,perth
1156344793,sydney
2978589228,brisbane
17788593,perth
20286335,adelaide
17040021,melbourne
827156455,sydney
306068288,adelaide
1678797684,brisbane
312380040,sydney
229033311,sydney
255376235,melbourne
39735489,melbourne
146101509,perth
2964050325,melbourne
2596255754,melbourne
23181220,melbourne
389464885,perth
38091708,sydney
352051542,melbourne
1158357224,melbourne
315263966,adelaide
946747661209571328,melbourne
704660379368960000,brisbane
868998894,canberra
25251544,sydney
19184406,adelaide
2581920350,canberra
720020145591062529,hobart
2198806352,perth
2909699546,sydney
783147517106008064,adelaide
300620115,adelaide
821434507,canberra
336564052,melbourne
3187108285,melbourne
519906881,sydney
2679016452,brisbane
1067700792,adelaide
1346575070,sydney
278423995,perth
4438961,melbourne
1042602972,melbourne
498873362,melbourne
2616447264,adelaide
761113679546888192,sydney
172704245,adelaide
362391461,adelaide
193606662,brisbane
18890522,canberra
220610133,adelaide
62948843,sydney
3240560407,adelaide
1530595404,perth
292946898,sydney
2900105420,sydney
357336335,sydney
78307457,melbourne
2461405706,adelaide
109464378,hobart
24089554,adelaide
356746855,perth
1010002788,melbourne
96933151,sydney
1673111245,brisbane
594367181,brisbane
121592583,melbourne
157542508,sydney
71774373,melbourne
226016305,melbourne
30442719,melbourne
814572267501862912,perth
438017799,sydney
127415407,adelaide
368063792,brisbane
2200705141,canberra
73776528,canberra
18000811,melbourne
749843480529080320,perth
532345413,perth
3708866952,sydney
365736160,sydney
379613307,sydney
22217807,melbourne
23178261,sydney
26511427,melbourne
37899574,melbourne
144414567,melbourne
757887079640465408,sydney
490802774,sydney
596281072,melbourne
139005772,perth
3545460683,sydney
913136629,melbourne
14456265,perth
418828301,melbourne
615148686,sydney
81735198,brisbane
939303825747296258,melbourne
12811922,adelaide
18622555,brisbane
183208143,sydney
621903389,adelaide
799898322,sydney
23675776,sydney
217232248,sydney
3232354273,adelaide
949159417,melbourne
2462731542,sydney
1607916145,sydney
2199027756,brisbane
826661057083043840,canberra
16805527,hobart
2287744046,melbourne
201921288,sydney
2855234358,adelaide
817551309251280897,perth
44541222,perth
307015173,melbourne
2852888786,sydney
532703273,sydney
2791092277,sydney
14526638,sydney
1956413863,adelaide
3269717029,adelaide
2370244010,melbourne
38375472,sydney
839413793268473856,sydney
24356575,brisbane
267669076,sydney
634143511,sydney
54400070,sydney
843411320279990273,melbourne
25246071,perth
749706923193229312,melbourne
561048940,melbourne
2322219738,melbourne
2360299975,canberra
7047722,perth
292960264,melbourne
847696344470888448,perth
21634447,sydney
823875398,brisbane
2829665635,sydney
2846397104,melbourne
72107299,perth
516501619,sydney
89856037,canberra
545891825,sydney
87326486,sydney
712749541137580032,sydney
153632018,sydney
38523905,brisbane
2680719646,melbourne
14087722,brisbane
150648581,brisbane
217697164,canberra
366013995,perth
21810928,melbourne
456303981,melbourne
170995698,adelaide
813651967293669376,brisbane
23021685,sydney
321902812,sydney
947362952,sydney
2171644664,sydney
21738556,adelaide
29945899,hobart
873965162927181824,melbourne
16731023,melbourne
131780081,perth
25030008,sydney
977589072,sydney
819003636923518976,melbourne
2832492160,hobart
3306958874,sydney
18764233,melbourne
7321402,sydney
55897765,brisbane
2741893309,sydney
34812412,sydney
27535523,brisbane
3195878509,melbourne
135166373,brisbane
385352226,sydney
517495068,sydney
4060365436,melbourne
18864066,sydney
194039026,melbourne
1340719874,canberra
25403689,adelaide
435348390,melbourne
282366844,sydney
30434863,sydney
468070145,sydney
61399363,melbourne
3344311869,sydney
1226737224,melbourne
955811340,brisbane
2340432086,brisbane
4890606721,canberra
488893554,sydney
20656124,melbourne
8262132,melbourne
1035483378,melbourne
26375545,brisbane
149597575,sydney
2741920447,sydney
1853088824,adelaide
4785881785,canberra
26629081,canberra
198276394,sydney
278897581,hobart
826469205008596992,adelaide
177430948,sydney
147798152,melbourne
18831060,melbourne
544607367,perth
2675409236,adelaide
782112756887498753,melbourne
900982568,sydney
133530330,melbourne
3290840550,sydney
119161081,sydney
879571129354014720,brisbane
783296307054022656,sydney
42209938,sydney
144126050,sydney
23574603,sydney
2349963877,canberra
519458242,melbourne
549969085,melbourne
2320969832,perth
2770401350,sydney
3278581543,sydney
710205072806809600,melbourne
3980927712,melbourne
39935935,melbourne
1949138436,perth
608402367,sydney
85334883,sydney
98639508,melbourne
26244407,adelaide
319721960,adelaide
374384096,brisbane
12021112,melbourne
228803776,melbourne
32317377,melbourne
618417804,sydney
1463314856,melbourne
1072728805,sydney
2271081908,sydney
520199449,brisbane
1938828373,melbourne
3094809044,melbourne
14585010,perth
754598251,melbourne
799067414411362304,melbourne
855587142,perth
28896378,sydney
40127446,sydney
275345372,adelaide
119704358,adelaide
899683332,adelaide
14196647,canberra
227828854,melbourne
291522703,melbourne
70551150,melbourne
1972958851,melbourne
2395786710,melbourne
737176692863565824,adelaide
61032857,brisbane
957890348,brisbane
316295752,brisbane
236271757,brisbane
1859829768,canberra
101568633,melbourne
25980344,brisbane
1566705356,sydney
78294691,brisbane
2419757798,canberra
87117515,canberra
1223245231,melbourne
3185708892,melbourne
202897588,melbourne
273065836,perth
99968135,sydney
486085019,brisbane
3004215570,melbourne
963522140,perth
461214411,melbourne
881824975,melbourne
97601699,melbourne
17745048,melbourne
40126500,melbourne
265847726,adelaide
595926865,adelaide
2401683523,brisbane
81072964,melbourne
110850300,sydney
253898195,canberra
17032093,hobart
15789755,perth
112609890,perth
4913307134,adelaide
952539721,adelaide
53552253,perth
824036089073573888,sydney
56235758,sydney
16094885,sydney
93717330,sydney
1306805556,melbourne
1319700835,melbourne
38116692,melbourne
24466433,melbourne
3195248862,adelaide
762910061681188866,sydney
96283324,sydney
83011897,brisbane
2193930104,brisbane
2758691533,sydney
447250736,sydney
19895936,sydney
27752149,brisbane
2586644240,sydney
267483075,brisbane
96494321,melbourne
17403379,melbourne
391240788,brisbane
207028595,adelaide
478262698,sydney
164690570,melbourne
18435739,adelaide
712427612690317312,melbourne
30856378,sydney
800952118995656704,sydney
2955438558,brisbane
23959098,brisbane
2329078024,brisbane
117484487,perth
1355445488,sydney
2432666694,brisbane
923934099798089728,perth
2164808895,perth
2655968347,sydney
275946793,sydney
498562988,sydney
15307211,sydney
23136873,perth
744427567,sydney
32662315,perth
318888441,sydney
14938631,sydney
36591560,adelaide
3719004020,adelaide
806672194772209664,brisbane
29505320,brisbane
870505638538862593,melbourne
3162467179,sydney
223337891,sydney
26609549,brisbane
21170215,melbourne
836385303862489089,perth
785014389627682816,perth
2386325400,sydney
57636158,sydney
1422430513,melbourne
6352972,melbourne
185614627,perth
237489496,perth
936462536,perth
446847258,melbourne
3238574695,melbourne
1297735483,melbourne
3224661608,melbourne
166173761,melbourne
364134118,adelaide
222471964,melbourne
16308193,sydney
271374786,adelaide
129232615,hobart
23303713,brisbane
3158555695,adelaide
92896015,sydney
1110456416,sydney
778532741780430848,sydney
258163802,melbourne
24640831,adelaide
256088448,perth
29424361,perth
41543643,sydney
249150785,sydney
700506338,melbourne
601492057,melbourne
266952829,melbourne
818384358226546688,perth
17437511,perth
237070282,brisbane
66196511,melbourne
1279758156,melbourne
1647881233,perth
84184558,brisbane
2366986152,melbourne
29916355,canberra
317790644,sydney
112560608,hobart
18401667,sydney
23554087,sydney
25243724,sydney
2408745571,sydney
827380089297907714,sydney
364124573,sydney
1898902592,sydney
109140867,sydney
236175469,brisbane
275924253,sydney
27410229,sydney
1241133229,sydney
3068960041,adelaide
105581722,sydney
1612347600,sydney
26473068,melbourne
29646304,melbourne
1445868840,melbourne
1882174213,sydney
27815192,sydney
932523952747905025,adelaide
490913172,adelaide
24269293,melbourne
262414943,brisbane
464548271,melbourne
53344861,sydney
822934274,melbourne
147166685,melbourne
434156532,sydney
19226515,sydney
14658975,brisbane
26835180,sydney
579729523,sydney
135889580,sydney
17355522,sydney
706283259856957441,sydney
195578950,sydney
2540327940,adelaide
576951490,adelaide
602390200,adelaide
756967848,adelaide
219868736,sydney
4741818972,adelaide
256436033,hobart
1268011106,sydney
136272555,sydney
17017998,sydney
1341753876,adelaide
74975095,brisbane
95304055,brisbane
889832490822770688,melbourne
469681901,melbourne
1333040431,perth
851377883314405376,perth
235874735,brisbane
346345427,melbourne
275982769,adelaide
772751773,melbourne
2897402802,melbourne
3298991702,adelaide
223555031,sydney
107292114,sydney
63121936,sydney
72974101,sydney
69230032,melbourne
3207467247,brisbane
43102919,sydney
776619797295403009,hobart
77977358,melbourne
22983937,sydney
3576352812,sydney
183126346,sydney
140407215,sydney
22121292,sydney
102571196,melbourne
278907750,melbourne
37818233,melbourne
62675032,melbourne
289408282,melbourne
7492782,melbourne
51970869,adelaide
3224906078,melbourne
2990500712,sydney
2694912583,brisbane
21807635,sydney
590920111,brisbane
154513694,melbourne
226717512,melbourne
558319220,sydney
1348410218,sydney
842194046604869632,sydney
3008597910,sydney
2443415792,melbourne
329503777,melbourne
868285964,melbourne
409202187,brisbane
15389523,canberra
229967107,adelaide
1391569044,adelaide
204759478,perth
175487573,sydney
26196885,sydney
12500602,sydney
184767456,adelaide
14256647,adelaide
230985790,sydney
3059837490,perth
2339627323,brisbane
31370252,sydney
305178925,melbourne
716717749255421956,adelaide
26740029,perth
81748421,melbourne
280293192,sydney
50857227,brisbane
57068690,sydney
170620952,sydney
2851450650,sydney
63457904,melbourne
864532554,brisbane
1590639318,melbourne
427683210,brisbane
382958258,brisbane
3045138956,melbourne
70791919,sydney
17450410,brisbane
850533152950853633,brisbane
883607621839671296,sydney
372044643,sydney
74965981,sydney
15313486,adelaide
1355569597,sydney
22561357,brisbane
67746374,canberra
50245112,canberra
69235062,brisbane
741641386231889920,sydney
83395770,sydney
503835362,adelaide
2271580094,melbourne
2722041301,sydney
387977444,melbourne
3008685408,adelaide
1905172272,perth
127717639,melbourne
756907321,melbourne
450130854,sydney
25429690,melbourne
19635933,melbourne
799693818,melbourne
40999193,sydney
293414318,sydney
4800172218,melbourne
370040667,perth
402113205,melbourne
233438897,melbourne
54899694,perth
531197831,perth
310026144,sydney
334640234,brisbane
749118174,melbourne
2539389438,sydney
155762008,sydney
88869464,sydney
43473965,melbourne
2507262852,hobart
834263854062432257,melbourne
31068045,perth
24351187,brisbane
3515086394,adelaide
27002907,brisbane
7359272,sydney
11247462,sydney
842869086,melbourne
23690496,sydney
1928893356,melbourne
308098505,brisbane
247355482,perth
543985145,sydney
901000101203656704,sydney
155234817,melbourne
77112593,canberra
35621956,hobart
469022145,canberra
47074391,sydney
79111635,canberra
2280313958,canberra
29434157,sydney
371860042,melbourne
66652373,sydney
14092945,sydney
2708010367,brisbane
233775476,sydney
47584565,perth
19584759,adelaide
236758542,brisbane
960740734574854144,melbourne
2154128851,melbourne
3171656941,melbourne
2471718920,melbourne
24636400,adelaide
253843751,perth
170201606,perth
2835174552,brisbane
331985579,melbourne
28042967,sydney
188179652,sydney
781613052,sydney
836862786907029504,adelaide
193998392,sydney
14700605,melbourne
2682436518,perth
23725359,sydney
17569848,brisbane
250120270,sydney
293013654,melbourne
149352842,melbourne
2497604833,hobart
25247353,sydney
2941434655,melbourne
2611138998,sydney
183116083,adelaide
12580412,melbourne
12005052,sydney
62091744,melbourne
45800963,perth
15055687,sydney
539525308,sydney
51268429,melbourne
32418468,melbourne
1240481868,brisbane
133524438,brisbane
56344741,sydney
2192456924,sydney
3123593710,adelaide
188670939,melbourne
24123735,melbourne
2725367664,sydney
185006057,canberra
96088711,canberra
188193508,melbourne
997088791,melbourne
1383872509,melbourne
248514729,hobart
4199919793,canberra
630987163,melbourne
162876955,brisbane
46096823,sydney
17301977,sydney
330937363,sydney
388449497,brisbane
383294418,melbourne
2870645214,melbourne
912961684800598016,melbourne
22908187,brisbane
2303202806,melbourne
1376321677,perth
859241660802244609,adelaide
15618005,sydney
264087322,melbourne
96299780,sydney
116579566,sydney
33773215,sydney
124928683,melbourne
197279820,brisbane
1970357096,sydney
19597885,melbourne
616849390,hobart
58043779,brisbane
865376897282080768,adelaide
46980378,sydney
364589800,sydney
2468513516,brisbane
318392507,adelaide
735419450225102848,adelaide
2363406648,sydney
257405817,sydney
97638454,perth
938581950,brisbane
272416990,sydney
3227837118,brisbane
2761469484,perth
353442866,sydney
820571804,sydney
17645144,sydney
330170649,sydney
479142314,perth
1480113536,perth
117810312,perth
74676960,perth
90595318,sydney
16702833,sydney
31488051,sydney
28094957,melbourne
164786871,brisbane
376692448,melbourne
138294089,melbourne
637390557,melbourne
349449860,sydney
816906140277555200,brisbane
381823671,sydney
117333360,adelaide
303643375,sydney
106878278,brisbane
153315130,perth
152580774,perth
420100653,sydney
492852897,sydney
84531796,sydney
2926158366,brisbane
22444386,canberra
127870659,melbourne
289264257,sydney
10926872,sydney
183446375,adelaide
2984715531,brisbane
727276934787268608,adelaide
1614163814,adelaide
178662965,canberra
367583597,hobart
2653886275,hobart
1595081300,sydney
257375243,melbourne
248458191,brisbane
3953796253,brisbane
197362517,melbourne
429491544,melbourne
3282284762,melbourne
270016950,melbourne
535349247,sydney
62446958,melbourne
130364282,brisbane
246299902,melbourne
71967898,perth
820857802910404608,brisbane
136998816,brisbane
16024202,melbourne
2909474970,perth
16590233,sydney
432412932,perth
2541756090,perth
96595006,canberra
2264724780,adelaide
4415302993,brisbane
476311526,brisbane
4685276240,canberra
314692357,melbourne
1582330070,canberra
467348377,canberra
43469918,sydney
873742658442633216,brisbane
121953691,melbourne
148767112,melbourne
16030741,adelaide
1644573877,adelaide
234693033,adelaide
2801634740,adelaide
4049442074,adelaide
433233947,sydney
304856790,canberra
862998444524396544,melbourne
799575812303253504,melbourne
34292827,perth
462727915,sydney
786806348,melbourne
1393469906,melbourne
274864781,melbourne
22127760,melbourne
16195007,sydney
14889506,canberra
307284436,brisbane
3287346307,perth
394936557,brisbane
186021388,melbourne
737437832,sydney
61586158,perth
45334946,sydney
1187703588,adelaide
24106742,adelaide
125793210,melbourne
401014558,sydney
38632867,sydney
341018634,canberra
14173438,melbourne
30929529,melbourne
112045070,perth
396988163,sydney
19806139,sydney
26432422,sydney
232514324,sydney
86276775,sydney
164322183,sydney
484242147,sydney
579546048,sydney
3288555770,brisbane
18785600,brisbane
129688909,melbourne
74874316,sydney
394852964,melbourne
257437711,adelaide
2347882105,adelaide
888161675370680321,brisbane
964613064,brisbane
335944598,brisbane
207361941,brisbane
277528226,brisbane
4846657265,sydney
408237518,sydney
29330732,sydney
739338856231632896,sydney
79413400,melbourne
4342129880,melbourne
523061855,melbourne
176367009,melbourne
180688091,melbourne
730182186939207680,melbourne
360604640,brisbane
4700196085,sydney
3330134625,brisbane
2891925959,sydney
162744835,brisbane
3068404886,adelaide
1361914237,sydney
795857631571156992,sydney
926824326,canberra
2781681149,melbourne
163357429,melbourne
4807368283,sydney
23538124,melbourne
729865111083487232,melbourne
64683033,melbourne
28073663,sydney
569522791,sydney
63859418,brisbane
710524063,sydney
44519248,adelaide
15468507,sydney
1564611787,perth
588846171,sydney
108919596,sydney
1634835042,melbourne
3188410003,melbourne
476340029,melbourne
2860716941,sydney
316927760,sydney
281378355,brisbane
47078320,adelaide
87413603,perth
24663251,sydney
188302445,perth
628064183,sydney
2151731794,brisbane
81545330,brisbane
138401252,brisbane
611907116,adelaide
16213139,adelaide
43307749,brisbane
3327983473,canberra
22854763,melbourne
339530125,brisbane
96771499,melbourne
309277933,perth
317125631,melbourne
295890121,melbourne
2668635013,sydney
20421907,melbourne
2766095335,melbourne
23274480,melbourne
25951362,melbourne
928767942,adelaide
806949139,melbourne
112248246,brisbane
901409892,brisbane
37168741,melbourne
405879322,sydney
381868462,brisbane
175085341,melbourne
300753340,sydney
21849781,sydney
835112504,perth
2789736120,sydney
168896932,melbourne
806963872535957504,sydney
1278961860,canberra
1220592794,canberra
42952475,melbourne
828483458754244610,sydney
71219278,melbourne
86409615,sydney
2320813950,perth
1588366717,canberra
2554609440,canberra
217707825,melbourne
407973072,sydney
1477117704,perth
4751024352,adelaide
1072610816,sydney
1366507333,melbourne
18113940,perth
1162635900,brisbane
467207238,brisbane
48554158,melbourne
525893577,melbourne
179006442,melbourne
281222066,melbourne
161471802,brisbane
191378781,melbourne
2900003792,melbourne
838879101846978560,melbourne
2524770714,adelaide
787784767,sydney
2787876097,adelaide
10766,melbourne
717527221628370948,sydney
3258442226,melbourne
1319939437,melbourne
323861591,melbourne
88849584,sydney
871584218660323328,melbourne
39738760,brisbane
177342338,melbourne
710394025,adelaide
178046706,melbourne
25930536,canberra
567286956,sydney
15138707,sydney
24991423,melbourne
35457727,adelaide
1059042367,perth
25758737,canberra
107824804,sydney
266767091,sydney
479950492,hobart
841498200527708160,sydney
278798660,canberra
58421390,sydney
120184724,adelaide
4859450230,brisbane
7364722,sydney
110319564,adelaide
1695708402,melbourne
417410801,sydney
22764750,sydney
511185606,melbourne
120418559,brisbane
873248383,brisbane
1547418301,brisbane
46046931,adelaide
2249227194,sydney
745041444,canberra
3587923334,sydney
84009155,melbourne
54303640,sydney
267785690,melbourne
19167916,melbourne
74623511,brisbane
2879122501,brisbane
24136502,sydney
164540892,sydney
105686264,brisbane
843617451635953664,canberra
270587125,melbourne
28955326,melbourne
340080779,sydney
93414213,sydney
1088941622,melbourne
981685471,melbourne
47900342,melbourne
1279339122,perth
128816850,perth
1367258983,perth
351382135,sydney
47037326,brisbane
2224376731,canberra
3649189812,perth
195652305,sydney
68704746,sydney
531169568,sydney
2926090378,hobart
81237494,sydney
14989926,melbourne
2601611916,melbourne
253936244,melbourne
195225940,sydney
601904434,sydney
918014832,sydney
159481479,melbourne
110670994,melbourne
3245960497,sydney
29224288,melbourne
15707576,adelaide
782402677351124992,adelaide
558723417,adelaide
22912500,brisbane
171798895,canberra
374576746,sydney
3384299353,melbourne
755103773719089152,melbourne
1899147614,sydney
2271693330,melbourne
23215246,sydney
107560418,canberra
42179831,canberra
4720633909,brisbane
111920997,canberra
816446526541152256,melbourne
3270711031,brisbane
1368487417,sydney
595137060,sydney
93604395,sydney
100754888,melbourne
598326907,melbourne
88310332,perth
2993178805,sydney
37155843,sydney
93998460,melbourne
60181375,adelaide
2398892652,brisbane
64644122,melbourne
41486314,melbourne
145584858,sydney
359794259,canberra
525907937,melbourne
32294240,sydney
2713071662,brisbane
2754011982,adelaide
4889969048,brisbane
2911693392,sydney
343763445,sydney
3218862210,sydney
382415007,brisbane
788604253933858817,perth
25252516,melbourne
15349727,melbourne
51864054,sydney
288170137,perth
790030506,brisbane
29949865,sydney
38143028,sydney
519196887,perth
483656643,melbourne
239427916,adelaide
25803756,melbourne
2383467127,melbourne
1646323538,adelaide
173452867,perth
44086872,canberra
735493,melbourne
43822174,sydney
277795223,perth
613744743,melbourne
1524503430,melbourne
16441489,melbourne
62505151,brisbane
546616207,canberra
90973981,sydney
3307479409,melbourne
130760227,sydney
16484004,sydney
823765107016503296,melbourne
1298406259,sydney
14544819,adelaide
746908125165281281,adelaide
79718685,melbourne
434544131,melbourne
2778595496,perth
529047100,melbourne
2611751665,adelaide
380922666,sydney
886556558724747264,hobart
4839384794,melbourne
2724463031,melbourne
3311158303,brisbane
99989525,perth
376179136,melbourne
712678388,canberra
216735143,sydney
77499701,sydney
382305209,melbourne
254253398,sydney
591980113,perth
147929988,sydney
801805050830065664,melbourne
734238145437278208,melbourne
3756014114,sydney
3223790197,sydney
3148563924,melbourne
5688882,sydney
17096706,melbourne
39967829,sydney
106162736,sydney
23881445,sydney
3098086772,sydney
917252219182841856,melbourne
35194275,brisbane
29192323,melbourne
1704173209,melbourne
245670709,sydney
166927424,sydney
552423055,melbourne
912201724378492928,perth
47768556,canberra
23708521,sydney
24151748,melbourne
21741564,melbourne
1276580035,adelaide
50997720,hobart
816892296679436288,brisbane
41337821,sydney
26323738,sydney
313518786,sydney
27595897,brisbane
149250207,melbourne
317085307,perth
339916956,adelaide
214864701,melbourne
176839326,melbourne
1325815831,sydney
238101337,sydney
32750868,melbourne
132403875,sydney
184598053,brisbane
22478974,adelaide
23760809,canberra
719569620,sydney
403449844,brisbane
39964811,melbourne
57210896,perth
7599312,perth
2252724757,melbourne
2731195339,melbourne
3901439234,canberra
2185966776,brisbane
2413773584,sydney
582327662,brisbane
884994194963668992,canberra
348775074,melbourne
168609216,sydney
26614125,sydney
2354341164,adelaide
196135939,canberra
40846989,melbourne
94976304,adelaide
346414267,sydney
355392769,sydney
760736488464093184,sydney
50971936,brisbane
863559343441977344,adelaide
121114831,sydney
2840507898,sydney
3169116792,sydney
324335920,perth
604486824,melbourne
131119369,sydney
388665249,melbourne
2897673393,sydney
892754292,brisbane
181166971,sydney
2963029488,sydney
78300908,hobart
20111916,brisbane
4120280654,sydney
15816811,perth
23903805,melbourne
229056175,melbourne
272374008,melbourne
33493644,adelaide
917574782740193281,brisbane
2907992677,brisbane
133501277,sydney
4294993033,sydney
196927134,perth
45789790,adelaide
36533213,hobart
17867781,sydney
81534551,brisbane
125370917,sydney
273766025,adelaide
87279949,adelaide
722634506,perth
704812874946867200,melbourne
833271113366933505,melbourne
1559180082,perth
142038481,sydney
230756016,melbourne
117671688,brisbane
347777074,sydney
29283402,melbourne
583426538,adelaide
1396023170,sydney
36525716,adelaide
42197855,melbourne
49158884,sydney
163781159,sydney
74246309,sydney
703512788753190913,brisbane
71804902,sydney
168453226,melbourne
4040889194,melbourne
142859616,canberra
51988379,sydney
416597342,sydney
50162154,sydney
963075512,perth
271513771,brisbane
16744474,sydney
87182139,brisbane
26734306,sydney
1014164935,sydney
900304302534557698,sydney
269236821,adelaide
703113821364178945,melbourne
149289825,brisbane
761708113628057600,sydney
144763447,brisbane
493565480,brisbane
20649167,melbourne
386229328,sydney
188243079,perth
849393933260075008,melbourne
170892896,adelaide
392858317,sydney
340321009,perth
789796734134210560,sydney
907518288,melbourne
489375478,melbourne
2826253237,melbourne
1030057819,brisbane
707288864235237376,sydney
34456781,melbourne
79414047,perth
250686301,sydney
2553785383,sydney
79911526,melbourne
222281783,sydney
487251968,sydney
24989674,melbourne
981860922,melbourne
1514785446,sydney
3231353976,brisbane
113961644,sydney
391663345,sydney
760749678782586880,sydney
216571356,melbourne
574225255,sydney
56501427,adelaide
835676407665602560,perth
184832200,perth
1887505008,brisbane
243419053,brisbane
3319647602,melbourne
739514384,sydney
710514709,brisbane
254879836,sydney
386391498,sydney
23492662,melbourne
125463397,perth
33206910,perth
18779876,melbourne
1214122345,brisbane
71201326,melbourne
1314570835,sydney
949101,melbourne
513898237,melbourne
122631555,melbourne
225499750,sydney
1429783068,melbourne
112904098,perth
83704864,sydney
804166411,canberra
65902161,melbourne
3259525652,sydney
66952019,brisbane
594982700,sydney
821713579,adelaide
34879314,brisbane
1173386784,canberra
169732093,perth
46368612,melbourne
161659662,sydney
1417943707,sydney
15323788,melbourne
120140389,adelaide
822450498,melbourne
170990551,perth
18420196,perth
855016730,sydney
31103221,brisbane
1038998214,brisbane
2987225813,brisbane
1434992078,melbourne
360418291,sydney
294513602,sydney
479507541,adelaide
3065580818,canberra
4365723252,melbourne
805216730679156736,adelaide
15607564,melbourne
140661879,sydney
16901555,sydney
17120611,brisbane
109223169,sydney
67580122,melbourne
235491008,brisbane
3265758302,brisbane
236737537,melbourne
713901146,brisbane
54440457,melbourne
409584134,melbourne
59125567,sydney
1330795304,sydney
1229493152,sydney
30205761,sydney
2351157894,adelaide
2937899202,adelaide
39790151,melbourne
512811746,brisbane
342441490,hobart
1206849326,hobart
69024056,melbourne
229282922,melbourne
18744355,perth
455903991,adelaide
158332831,adelaide
286482549,melbourne
289352032,melbourne
636862408,sydney
2706258037,sydney
38251462,sydney
539171042,sydney
28326278,sydney
557572830,hobart
13126372,melbourne
95797967,melbourne
267023227,melbourne
9323752,sydney
15840979,sydney
275391974,brisbane
555090621,adelaide
1921019432,sydney
3433217122,melbourne
168960814,melbourne
17793087,sydney
326827903,sydney
257895777,sydney
3258705847,sydney
190937926,sydney
580460923,melbourne
128506237,sydney
164271393,adelaide
46881960,sydney
22469945,brisbane
184646091,melbourne
569874066,melbourne
866976687023472642,perth
223346456,sydney
39455201,sydney
490103943,sydney
317024026,melbourne
269228164,melbourne
65757298,melbourne
40779708,melbourne
29688366,adelaide
26201354,melbourne
192092084,sydney
71185087,brisbane
3024654115,canberra
322477911,melbourne
71645955,canberra
34212587,brisbane
508828094,perth
956554178,adelaide
1288767055,perth
110146426,perth
2929070725,brisbane
56447187,melbourne
78173171,sydney
911873596410044416,adelaide
54279162,adelaide
330075750,adelaide
516221942,melbourne
158750441,sydney
886157678614990849,sydney
800440162572324864,sydney
163198578,brisbane
481572703,brisbane
412224165,adelaide
43073483,melbourne
91935478,melbourne
8848812,melbourne
2826631422,melbourne
538557597,perth
26666366,sydney
884702335552937984,adelaide
832379269972008960,adelaide
2691352602,brisbane
2329695554,melbourne
7446652,melbourne
19672558,perth
65080356,perth
1712482327,melbourne
56629956,sydney
383676736,sydney
604245062,sydney
328631685,adelaide
62733454,adelaide
22250517,adelaide
160132829,adelaide
847529515479969792,brisbane
14730703,brisbane
192454831,sydney
247703967,melbourne
701657967196663808,melbourne
24128264,sydney
17647360,sydney
54532710,adelaide
88659092,sydney
2313079883,sydney
901530158,melbourne
1605928819,melbourne
90997862,sydney
1679881939,perth
53248970,perth
56254574,brisbane
14684559,melbourne
350714008,perth
391817946,melbourne
3235424756,melbourne
328918479,brisbane
3408466492,canberra
