RegionId,Name,Count,SumSentiment,CountExc,SumNeutralExc,Sentiment
207031163,"Box Hill",3,-40.05,0,0.00,-13.35
403011057,"Glenelg (SA)",3,66.96,1,66.96,22.32
801061130,"Fyshwick",2,62.49,1,62.49,31.25
213051464,"Point Cook - East",1,62.49,1,62.49,62.49
506031129,"Riverton - Shelley - Rossmoyne",1,0.00,0,0.00,0.00
311061329,"Daisy Hill",1,36.12,0,0.00,36.12
211011257,"Rowville - North",2,61.60,0,0.00,30.80
402041046,"Salisbury",3,-12.80,0,0.00,-4.27
125041589,"Wentworthville - Westmead",1,0.00,0,0.00,0.00
127031522,"Casula",1,83.60,1,83.60,83.60
124051581,"St Marys - North St Marys",1,33.82,0,0.00,33.82
116011308,"Seven Hills - Toongabbie",4,85.19,1,85.19,21.30
208031184,"Braeside",1,0.00,0,0.00,0.00
402041172,"Pooraka - Cavan",2,0.00,0,0.00,0.00
115011291,"Baulkham Hills (West) - Bella Vista",2,40.19,0,0.00,20.10
116031317,"Mount Druitt - Whalan",1,0.00,0,0.00,0.00
207021157,"Doncaster",1,39.56,0,0.00,39.56
311051326,"Loganlea",2,0.00,0,0.00,0.00
207011150,"Glen Iris - East",5,169.02,1,84.79,33.80
123021440,"Ingleburn - Denham Court",1,86.78,1,86.78,86.78
801091106,"Mawson",1,65.88,1,65.88,65.88
120031392,"Canterbury (North) - Ashbury",2,0.00,0,0.00,0.00
401061021,"Prospect",1,0.00,0,0.00,0.00
208021179,"Elsternwick",1,0.00,0,0.00,0.00
211011446,"Boronia",2,0.00,0,0.00,0.00
125021478,"Oatlands - Dundas Valley",1,57.19,1,57.19,57.19
506071146,"Manning - Waterford",3,55.74,1,55.74,18.58
119011354,"Bass Hill - Georges Hall",1,79.06,1,79.06,79.06
801051060,"Turner",2,6.66,2,6.66,3.33
213031347,"Braybrook",1,0.00,0,0.00,0.00
212041311,"Dandenong",2,93.42,0,0.00,46.71
211041273,"Vermont South",1,0.00,0,0.00,0.00
121031411,"Turramurra",3,-73.53,1,-55.74,-24.51
303021053,"Coorparoo",1,0.00,0,0.00,0.00
214011373,"Frankston South",1,65.97,1,65.97,65.97
213021343,"Altona North",1,68.08,1,68.08,68.08
507011158,"North Coogee",1,57.19,1,57.19,57.19
127031598,"Liverpool",1,0.00,0,0.00,0.00
116031319,"Rooty Hill - Minchinbury",2,15.11,0,0.00,7.56
210051245,"Gladstone Park - Westmeadows",2,-51.06,1,-51.06,-25.53
121021577,"Hornsby - East",1,0.00,0,0.00,0.00
506031126,"Canning Vale Commercial",1,75.06,1,75.06,75.06
212021294,"Berwick - South",2,0.00,0,0.00,0.00
507021164,"East Fremantle",1,40.19,0,0.00,40.19
401061022,"Walkerville",1,85.16,1,85.16,85.16
502011024,"Halls Head - Erskine",1,0.00,0,0.00,0.00
212051321,"Glen Waverley - East",1,0.00,0,0.00,0.00
213011340,"Taylors Lakes",1,73.51,1,73.51,73.51
207031165,"Burwood",2,25.00,0,0.00,12.50
601051033,"West Hobart",1,21.11,0,0.00,21.11
310011271,"Darra - Sumner",1,38.18,0,0.00,38.18
214021385,"Somerville",1,0.00,0,0.00,0.00
601031015,"Claremont (Tas.)",1,0.00,0,0.00,0.00
305021117,"Morningside - Seven Hills",1,62.40,1,62.40,62.40
210051246,"Greenvale - Bulla",1,17.79,0,0.00,17.79
211031267,"Ringwood East",1,0.00,0,0.00,0.00
402051052,"Hope Valley - Modbury",1,57.07,1,57.07,57.07
125021476,"Carlingford",1,0.00,0,0.00,0.00
801091099,"Chifley",1,0.00,0,0.00,0.00
601041023,"Kingston Beach - Blackmans Bay",1,59.94,1,59.94,59.94
505031098,"Alexander Heights - Koondoola",1,0.00,0,0.00,0.00
313051380,"Rothwell - Kippa-Ring",1,0.00,0,0.00,0.00
505021096,"Wembley Downs - Churchlands - Woodlands",1,0.00,0,0.00,0.00
403031066,"Bellevue Heights",1,0.00,0,0.00,0.00
507031173,"Kwinana Industrial",1,0.00,0,0.00,0.00
313051379,"Redcliffe",1,0.00,0,0.00,0.00
207011153,"Kew",2,57.19,1,57.19,28.60
402041041,"Para Hills",1,0.00,0,0.00,0.00
801011015,"Holt",1,0.00,0,0.00,0.00
304021090,"Kenmore",1,0.00,0,0.00,0.00
303031063,"Mount Gravatt",1,63.69,1,63.69,63.69
208011168,"Beaumaris",1,0.00,0,0.00,0.00
401031012,"Glenside - Beaumont",2,99.81,1,63.69,49.91
301011002,"Belmont - Gumdale",1,54.23,1,54.23,54.23
116031316,"Lethbridge Park - Tregear",1,0.00,0,0.00,0.00
507041179,"Bull Creek",1,0.00,0,0.00,0.00
208031193,"Mordialloc - Parkdale",1,-17.79,0,0.00,-17.79
301021012,"Thornlands",1,0.00,0,0.00,0.00
126021591,"Ryde",1,-61.24,1,-61.24,-61.24
211011251,"Bayswater",1,0.00,0,0.00,0.00
304041101,"Mitchelton",1,81.76,1,81.76,81.76
401021010,"Uraidla - Summertown",1,0.00,0,0.00,0.00
125041490,"North Rocks",1,31.82,0,0.00,31.82
404031106,"Lockleys",1,0.00,0,0.00,0.00
