RegionId,Name,Observations,Sum,Sentiment
117021328,"Sydenham - Tempe - St Peters",11,430.77,39.16
210051444,"Craigieburn - West",1,31.82,31.82
119031370,"Narwee - Beverly Hills",1,48.48,48.48
212041311,"Dandenong",10,320.35,32.04
118021567,"Maroubra - South",4,208.66,52.17
801071074,"Chisholm",1,-34.00,-34.00
801011016,"Kaleen",2,81.22,40.61
403041079,"Hackham West - Huntfield Heights",2,180.84,90.42
113021262,"Tumut Region",3,-18.56,-6.19
601031019,"Moonah",20,807.62,40.38
601021008,"Lindisfarne - Rose Bay",5,81.73,16.35
211011260,"Wantirna South",7,267.63,38.23
311031311,"Boronia Heights - Park Ridge",2,70.88,35.44
302021027,"Aspley",3,148.24,49.41
505011082,"Sorrento - Marmion",11,673.64,61.24
506031127,"Cannington - Queens Park",6,284.68,47.45
208011168,"Beaumaris",6,171.72,28.62
504031067,"Stratton - Jane Brook",3,148.80,49.60
505021097,"Yokine - Coolbinia - Menora",1,93.81,93.81
119011360,"Revesby",1,62.49,62.49
505021089,"Karrinyup - Gwelup - Carine",7,348.05,49.72
214021385,"Somerville",4,165.33,41.33
207031166,"Burwood East",1,72.69,72.69
119011357,"Greenacre - Mount Lewis",2,167.99,84.00
107021135,"Illawarra Catchment Reserve",2,157.01,78.51
507051193,"Warnbro",2,-3.51,-1.76
506041137,"Thornlie",5,-18.90,-3.78
311051327,"Shailer Park",5,-112.47,-22.49
801071087,"Richardson",1,-77.72,-77.72
311031312,"Browns Plains",1,29.60,29.60
118011344,"Dover Heights",5,339.08,67.82
210021235,"Romsey",7,296.54,42.36
212041316,"Noble Park North",1,95.45,95.45
310011274,"Inala - Richlands",1,51.06,51.06
314031391,"Bray Park",2,121.71,60.86
302031039,"Nudgee - Banyo",4,198.36,49.59
210051243,"Campbellfield - Coolaroo",3,105.22,35.07
207021425,"Doncaster East (South)",2,129.16,64.58
505011073,"Greenwood - Warwick",3,171.73,57.24
122021423,"Warriewood - Mona Vale",14,554.66,39.62
125021477,"Ermington - Rydalmere",1,-20.23,-20.23
116011307,"Lalor Park - Kings Langley",6,409.51,68.25
311051323,"Bethania - Waterford",2,5.98,2.99
301021011,"Sheldon - Mount Cotton",9,607.56,67.51
212011291,"Pakenham - North",2,123.59,61.80
313041375,"Narangba",7,75.93,10.85
601051028,"Lenah Valley - Mount Stuart",2,96.06,48.03
212041310,"Clayton South",1,55.74,55.74
402041047,"Salisbury East",3,215.14,71.71
506011110,"Armadale - Wungong - Brookdale",3,-21.49,-7.16
102011040,"Umina - Booker Bay - Patonga",7,270.70,38.67
801041038,"Forde",3,206.61,68.87
506021119,"East Victoria Park - Carlisle",4,156.11,39.03
212031308,"Pearcedale - Tooradin",8,516.77,64.60
203031051,"Portarlington",4,137.48,34.37
122031426,"Dee Why - North Curl Curl",7,366.79,52.40
801041037,"Crace",1,34.00,34.00
119011571,"Bankstown - North",3,57.13,19.04
801011015,"Holt",2,-7.93,-3.97
210011231,"Strathmore",1,59.94,59.94
801051054,"Dickson",11,306.00,27.82
401041014,"Athelstone",1,47.31,47.31
209011200,"Ivanhoe",3,95.67,31.89
504031068,"The Vines",14,396.43,28.32
118011347,"Woollahra",6,197.99,33.00
303041067,"Coopers Plains",2,156.09,78.05
101021007,"Braidwood",11,-40.30,-3.66
213051366,"Truganina",2,158.84,79.42
310031294,"Ripley",2,128.55,64.28
313041374,"Morayfield",6,414.86,69.14
305041136,"Red Hill (Qld)",2,117.91,58.96
212041312,"Dandenong North",13,818.46,62.96
601051033,"West Hobart",4,-45.64,-11.41
801041045,"Mitchell",3,69.24,23.08
208021178,"Caulfield - South",3,129.38,43.13
402051052,"Hope Valley - Modbury",3,165.77,55.26
405011110,"Barossa - Angaston",4,174.51,43.63
801081092,"Duffy",1,86.89,86.89
210021232,"Gisborne",2,79.99,40.00
213041353,"Bacchus Marsh",3,119.22,39.74
213021341,"Altona",5,168.07,33.61
402031036,"Enfield - Blair Athol",7,317.23,45.32
120031390,"Ashfield",3,22.97,7.66
311051325,"Loganholme - Tanah Merah",1,77.83,77.83
210011228,"Keilor",2,25.66,12.83
211031265,"Croydon Hills - Warranwood",1,45.37,45.37
211051279,"Monbulk - Silvan",2,146.61,73.31
128021538,"Sutherland - Kirrawee",4,187.61,46.90
801071080,"Greenway",4,159.61,39.90
801051060,"Turner",1,70.96,70.96
209011202,"Montmorency - Briar Hill",2,100.13,50.07
211051285,"Wandin - Seville",9,256.58,28.51
402051055,"St Agnes - Ridgehaven",3,112.43,37.48
402021033,"One Tree Hill",5,367.54,73.51
314021389,"Murrumba Downs - Griffin",3,143.96,47.99
212031304,"Cranbourne West",2,96.79,48.40
119041376,"Bexley",2,-13.90,-6.95
213021343,"Altona North",5,193.02,38.60
304031097,"Taringa",1,79.64,79.64
125011583,"Auburn - North",3,144.04,48.01
601051030,"New Town",6,245.45,40.91
311061329,"Daisy Hill",3,123.58,41.19
212031458,"Narre Warren South (West)",1,54.11,54.11
403021063,"Sheidow Park - Trott Park",2,68.51,34.26
126021501,"North Ryde - East Ryde",1,67.05,67.05
403041085,"Morphett Vale - West",2,187.53,93.77
210011226,"Airport West",3,89.69,29.90
122011418,"Balgowlah - Clontarf - Seaforth",5,224.51,44.90
208031193,"Mordialloc - Parkdale",5,134.67,26.93
303011049,"Carina",3,74.32,24.77
505031256,"Carabooda - Pinjar",1,57.66,57.66
407011146,"Strathalbyn",1,-43.89,-43.89
403041084,"Morphett Vale - East",4,375.32,93.83
601011001,"Bridgewater - Gagebrook",1,65.80,65.80
212021456,"Narre Warren - South West",5,195.75,39.15
506051141,"Lesmurdie - Bickley - Carmel",4,75.76,18.94
303021055,"Greenslopes",1,-49.39,-49.39
127031523,"Chipping Norton - Moorebank",3,158.36,52.79
212051321,"Glen Waverley - East",3,101.38,33.79
126021590,"Putney",2,96.49,48.25
212021297,"Hallam",1,77.83,77.83
211031268,"Ringwood North",1,51.06,51.06
403041073,"Christie Downs",3,102.69,34.23
303031060,"Eight Mile Plains",3,235.37,78.46
301031021,"Wynnum West - Hemmant",2,91.86,45.93
401061020,"Nailsworth - Broadview",2,40.80,20.40
209041437,"Wollert",1,83.16,83.16
504011046,"Maylands",2,134.80,67.40
303041069,"Robertson",1,63.61,63.61
213021346,"Williamstown",9,359.47,39.94
209011198,"Heidelberg - Rosanna",4,211.22,52.81
404011097,"Woodville - Cheltenham",4,156.52,39.13
801051061,"Watson",6,216.61,36.10
123021444,"Rosemeadow - Glen Alpine",1,62.49,62.49
801051127,"Reid",4,104.21,26.05
507011152,"Coogee",4,246.00,61.50
209041224,"Wallan",2,120.22,60.11
303031061,"Macgregor (Qld)",4,186.74,46.69
206021111,"Northcote",20,981.33,49.07
301011001,"Alexandra Hills",2,-2.32,-1.16
403041072,"Aldinga",12,480.95,40.08
213011340,"Taylors Lakes",4,276.80,69.20
116031316,"Lethbridge Park - Tregear",2,104.64,52.32
601021007,"Howrah - Tranmere",3,67.70,22.57
301021007,"Cleveland",3,157.09,52.36
401041016,"Rostrevor - Magill",4,86.32,21.58
123021438,"Claymore - Eagle Vale - Raby",3,156.00,52.00
407031166,"Murray Bridge Region",3,179.00,59.67
801011021,"McKellar",1,83.07,83.07
119021364,"Kingsgrove (North) - Earlwood",2,114.98,57.49
213011328,"Ardeer - Albion",2,76.31,38.16
212051326,"Oakleigh - Huntingdale",5,161.06,32.21
210011229,"Keilor East",2,123.69,61.85
401021007,"Mount Barker",7,238.55,34.08
507041180,"Leeming",1,58.59,58.59
115011559,"Kellyville",1,94.80,94.80
120031575,"Strathfield",2,127.64,63.82
301011003,"Birkdale",3,218.19,72.73
305011107,"Highgate Hill",1,76.50,76.50
314011383,"Cashmere",2,126.27,63.14
213011334,"St Albans - North",3,118.46,39.49
210051245,"Gladstone Park - Westmeadows",2,50.87,25.44
402021028,"Craigmore - Blakeview",1,-52.67,-52.67
127021509,"Bonnyrigg Heights - Bonnyrigg",2,118.57,59.29
102011033,"Kariong",2,54.55,27.28
128021533,"Heathcote - Waterfall",2,51.52,25.76
206061135,"Armadale",5,339.68,67.94
212051325,"Mulgrave",2,153.67,76.84
116021310,"Parklea - Kellyville Ridge",2,-90.41,-45.21
101021009,"Queanbeyan",2,30.75,15.38
507041178,"Booragoon",4,62.53,15.63
309071257,"Pimpama",4,44.62,11.16
801071082,"Kambah",3,99.86,33.29
207031165,"Burwood",1,45.88,45.88
304031092,"Chelmer - Graceville",1,58.59,58.59
115011555,"Castle Hill - North",6,127.69,21.28
311021306,"Beenleigh",2,27.07,13.54
214011376,"Skye - Sandhurst",1,68.08,68.08
402041171,"Mawson Lakes - Globe Derby Park",5,270.99,54.20
801071083,"Macarthur",2,25.60,12.80
506051138,"Forrestfield - Wattle Grove",1,77.83,77.83
505031101,"Clarkson",3,-88.80,-29.60
128021607,"Engadine",1,36.12,36.12
127031599,"Lurnea - Cartwright",1,57.19,57.19
210051250,"Tullamarine",3,131.66,43.89
801071132,"Tuggeranong - West",1,48.40,48.40
128021537,"Royal National Park",2,112.98,56.49
504031060,"Gidgegannup",1,82.71,82.71
311031317,"Marsden",1,38.02,38.02
125041490,"North Rocks",2,96.49,48.25
402051053,"Modbury Heights",1,63.69,63.69
505021090,"Nollamara - Westminster",2,54.64,27.32
121021403,"Asquith - Mount Colah",2,-32.79,-16.40
801091109,"Phillip",5,307.16,61.43
801091104,"Isaacs",1,51.06,51.06
313051380,"Rothwell - Kippa-Ring",4,320.51,80.13
310031288,"Ipswich - North",1,31.82,31.82
302011023,"Bridgeman Downs",3,163.70,54.57
211041270,"Mitcham (Vic.)",1,88.34,88.34
801071089,"Tuggeranong",1,70.65,70.65
505031258,"Yanchep",1,34.00,34.00
405011115,"Tanunda",4,224.11,56.03
801011011,"Giralang",2,113.42,56.71
304041104,"Upper Kedron - Ferny Grove",1,41.73,41.73
302011024,"Carseldine",1,52.67,52.67
211031450,"Croydon - East",4,88.18,22.05
121021577,"Hornsby - East",2,112.03,56.02
124031460,"Glenmore Park - Regentville",1,80.84,80.84
116031317,"Mount Druitt - Whalan",2,115.02,57.51
121021578,"Hornsby - West",1,43.10,43.10
212021453,"Endeavour Hills - North",2,62.53,31.27
125031486,"Smithfield Industrial",1,44.04,44.04
116021563,"Quakers Hill",1,72.69,72.69
504021053,"Mundaring",2,-3.66,-1.83
402041043,"Parafield Gardens",1,88.60,88.60
124041467,"Windsor - Bligh Park",2,58.10,29.05
206031113,"Ascot Vale",5,183.14,36.63
212051327,"Wheelers Hill",1,82.67,82.67
211011447,"Ferntree Gully (North)",2,4.79,2.40
601031018,"Montrose - Rosetta",3,89.13,29.71
601021009,"Mornington - Warrane",2,56.17,28.09
119041378,"Kogarah",1,92.86,92.86
122031424,"Beacon Hill - Narraweena",3,213.07,71.02
402041041,"Para Hills",1,44.04,44.04
213051467,"Werribee - East",1,24.81,24.81
402011025,"Gawler - North",1,79.06,79.06
126011496,"Pennant Hills - Cheltenham",5,2.79,0.56
311061331,"Logan Central",3,123.18,41.06
801011013,"Hawker",2,9.20,4.60
115021298,"Galston - Laughtondale",2,14.99,7.50
310041296,"Bellbird Park - Brookwater",5,179.01,35.80
303011051,"Carindale",1,75.46,75.46
311021307,"Eagleby",1,69.56,69.56
407011149,"Yankalilla",1,30.89,30.89
403041075,"Clarendon",3,67.36,22.45
801051125,"Duntroon",3,167.51,55.84
213051465,"Point Cook - North",2,115.98,57.99
212031301,"Cranbourne East",4,211.93,52.98
123021441,"Leumeah - Minto Heights",1,20.23,20.23
116021312,"Riverstone - Marsden Park",2,162.69,81.35
302041046,"Zillmere",1,58.59,58.59
305021113,"Balmoral",2,-8.35,-4.18
504021052,"Malmalling - Reservoir",1,59.94,59.94
505011080,"Ocean Reef",2,123.71,61.86
127011595,"Hinchinbrook",1,91.68,91.68
309031239,"Paradise Point - Hollywell",2,103.07,51.54
507051190,"Safety Bay - Shoalwater",3,127.93,42.64
801071079,"Gowrie (ACT)",2,107.73,53.87
208031186,"Chelsea - Bonbeach",1,36.12,36.12
504011048,"Noranda",1,12.30,12.30
120031394,"Dulwich Hill - Lewisham",2,170.33,85.17
303011047,"Camp Hill",3,123.63,41.21
301031018,"Tingalpa",2,163.04,81.52
126021498,"Gladesville - Huntleys Point",5,272.15,54.43
403031069,"Mitcham (SA)",1,-10.27,-10.27
504031065,"Middle Swan - Herne Hill",1,-31.82,-31.82
506011116,"Roleystone",3,82.92,27.64
127021518,"Horsley Park - Kemps Creek",1,40.19,40.19
127031522,"Casula",1,44.04,44.04
212031300,"Cranbourne",1,67.05,67.05
801091106,"Mawson",1,20.23,20.23
302021034,"Wavell Heights",1,83.03,83.03
507051185,"Baldivis",2,-81.11,-40.56
127021516,"Fairfield - West",1,70.77,70.77
211051275,"Chirnside Park",3,106.76,35.59
310041299,"Collingwood Park - Redbank",1,42.15,42.15
506061142,"Byford",1,76.09,76.09
212041460,"Noble Park - West",1,80.20,80.20
313041372,"Burpengary",1,49.39,49.39
302031040,"Nundah",2,120.35,60.18
213011338,"Sunshine West",2,118.69,59.35
209011199,"Heidelberg West",1,42.15,42.15
121031409,"Pymble",2,107.98,53.99
601031013,"Austins Ferry - Granton",1,36.12,36.12
403021060,"Marino - Seaview Downs",1,57.07,57.07
125041588,"Pendle Hill - Girraween",1,59.94,59.94
304011084,"Seventeen Mile Rocks - Sinnamon Park",1,-38.18,-38.18
119041382,"Sans Souci - Ramsgate",1,42.15,42.15
505031100,"Carramar",2,176.69,88.35
403021062,"Morphettville",4,206.91,51.73
124031461,"Jamisontown - South Penrith",1,36.12,36.12
208041194,"Malvern - Glen Iris",2,99.98,49.99
401031012,"Glenside - Beaumont",2,27.91,13.96
209041432,"Epping - South",2,84.06,42.03
115011556,"Castle Hill - South",1,21.00,21.00
212031303,"Cranbourne South",1,96.18,96.18
123021442,"Macquarie Fields - Glenfield",2,76.86,38.43
601041026,"Taroona - Bonnet Hill",1,57.66,57.66
314031393,"Petrie",1,57.66,57.66
211011255,"Lysterfield",1,62.49,62.49
503011033,"Floreat",1,89.10,89.10
303021053,"Coorparoo",2,-44.91,-22.46
116011304,"Blacktown (North) - Marayong",1,58.48,58.48
128011530,"Miranda - Yowie Bay",1,36.12,36.12
117011323,"Pagewood - Hillsdale - Daceyville",1,44.04,44.04
303061078,"Runcorn",1,58.59,58.59
311031315,"Greenbank Military Camp",1,95.31,95.31
405041127,"Yorke Peninsula - North",1,44.04,44.04
506041135,"Huntingdale - Southern River",1,68.33,68.33
212031302,"Cranbourne North",1,31.64,31.64
207021157,"Doncaster",3,193.13,64.38
402021034,"Smithfield - Elizabeth North",1,-54.23,-54.23
119021363,"Canterbury (South) - Campsie",2,39.23,19.62
303061079,"Sunnybank",1,72.69,72.69
310031290,"Karana Downs",1,49.39,49.39
209031210,"Hurstbridge",1,22.63,22.63
213011337,"Sunshine North",1,85.70,85.70
207031162,"Blackburn South",1,84.58,84.58
125031482,"Greystanes - Pemulwuy",1,38.02,38.02
115011290,"Baulkham Hills (East)",1,35.95,35.95
214011375,"Seaford (Vic.)",1,59.94,59.94
208021174,"Bentleigh - McKinnon",3,143.54,47.85
125041494,"Winston Hills",1,70.96,70.96
115011553,"Castle Hill - Central",2,119.77,59.89
302031038,"Northgate - Virginia",1,73.51,73.51
309071255,"Ormeau - Yatala",1,-82.25,-82.25
213041358,"Melton West",1,48.49,48.49
509021245,"York - Beverley",1,44.04,44.04
207021156,"Bulleen",1,77.83,77.83
127011596,"Hoxton Park - Carnes Hill - Horningsea Park",2,131.09,65.55
310031284,"Bundamba",1,49.39,49.39
314021388,"Dakabin - Kallangur",1,10.10,10.10
601041023,"Kingston Beach - Blackmans Bay",2,47.64,23.82
801011020,"Macquarie",1,34.00,34.00
115021297,"Dural - Kenthurst - Wisemans Ferry",1,51.06,51.06
125041491,"Northmead",2,74.62,37.31
127021514,"Edensor Park",1,72.97,72.97
213011330,"Deer Park - Derrimut",2,108.66,54.33
506041136,"Maddington - Orange Grove - Martin",1,63.69,63.69
505021086,"Dianella",1,50.55,50.55
801041043,"Hall",1,65.88,65.88
506041134,"Gosnells",1,44.04,44.04
208031185,"Carrum - Patterson Lakes",1,-47.54,-47.54
303051075,"Parkinson - Drewvale",1,-57.19,-57.19
303021056,"Holland Park",3,200.98,66.99
801011008,"Florey",1,50.93,50.93
127031600,"Prestons - Edmondson Park",2,93.24,46.62
304011081,"Jindalee - Mount Ommaney",1,74.88,74.88
506031126,"Canning Vale Commercial",1,44.04,44.04
120031576,"Strathfield South",2,0.00,0.00
304021091,"Pinjarra Hills - Pullenvale",1,92.17,92.17
127031524,"Holsworthy - Wattle Grove",1,66.71,66.71
116011560,"Blacktown (South)",1,70.03,70.03
303051072,"Algester",1,42.15,42.15
209021205,"Kingsbury",1,89.75,89.75
402011027,"Lewiston - Two Wells",1,25.00,25.00
402021032,"Munno Para West - Angle Vale",1,84.42,84.42
209021208,"Reservoir - West",1,-49.39,-49.39
504031058,"Bullsbrook",1,97.70,97.70
305031123,"Grange",2,141.18,70.59
403041080,"Happy Valley",1,7.72,7.72
213041463,"Caroline Springs",2,87.05,43.53
210041240,"Sunbury",2,87.18,43.59
506061144,"Serpentine - Jarrahdale",1,58.59,58.59
125031487,"Yennora Industrial",1,55.62,55.62
304031093,"Corinda",1,-22.63,-22.63
124031463,"Mulgoa - Luddenham - Orchard Hills",2,126.18,63.09
125041589,"Wentworthville - Westmead",1,72.97,72.97
125011475,"Rookwood Cemetery",1,57.19,57.19
128011531,"Sylvania - Taren Point",1,75.00,75.00
404021103,"Torrens Island",1,57.19,57.19
402051054,"Redwood Park",1,-49.39,-49.39
211011258,"Rowville - South",1,38.18,38.18
801071085,"Mount Taylor",1,-47.67,-47.67
304041103,"The Gap",1,74.94,74.94
313051378,"Margate - Woody Point",1,40.19,40.19
311041321,"Jimboomba",1,50.95,50.95
303051074,"Pallara - Willawong",1,81.88,81.88
801031031,"Hume",1,-31.64,-31.64
210031237,"Fawkner",1,20.23,20.23
801091107,"O'Malley",1,34.00,34.00
119011359,"Panania - Milperra - Picnic Point",1,68.00,68.00
212051319,"Ashwood - Chadstone",1,52.67,52.67
304041099,"Enoggera Reservoir",1,51.06,51.06
603011065,"Central Highlands",1,84.42,84.42
305031131,"Wooloowin - Lutwyche",1,54.11,54.11
209041217,"Bundoora - West",1,20.23,20.23
311031319,"Regents Park - Heritage Park",1,-17.79,-17.79
311051324,"Cornubia - Carbrook",1,51.06,51.06
305021116,"Hawthorne",1,-44.04,-44.04
402051049,"Golden Grove",1,44.04,44.04
211011256,"Rowville - Central",1,-29.60,-29.60
801011018,"Lawson",1,47.67,47.67
213021345,"Seabrook",1,54.23,54.23
