RegionId,Name,Count,SumSentiment,CountExc,SumNeutralExc,Sentiment
2131443,"21204131443",1,0.00,0,0.00,0.00
2111433,"20603111433",2,0.00,0,0.00,0.00
1133726,"11703133726",3,58.59,1,58.59,19.53
1137915,"11904137915",1,0.00,0,0.00,0.00
1133414,"11703133414",1,0.00,0,0.00,0.00
2113907,"20607113907",1,0.00,0,0.00,0.00
1132909,"11703132909",6,5.16,0,0.00,0.86
3113609,"30504113609",2,0.00,0,0.00,0.00
1142314,"12202142314",2,0.00,0,0.00,0.00
1134117,"11801134117",6,13.65,0,0.00,2.28
4100136,"40101100136",1,0.00,0,0.00,0.00
1149707,"12602149707",1,0.00,0,0.00,0.00
2117022,"20801117022",1,59.94,1,59.94,59.94
5104118,"50302104118",8,158.75,0,0.00,19.84
4104328,"40204104328",1,0.00,0,0.00,0.00
4110912,"40403110912",1,31.82,0,0.00,31.82
1134833,"11802134833",7,191.72,3,191.72,27.39
2116950,"20801116950",1,0.00,0,0.00,0.00
2110553,"20601110553",2,50.93,1,50.93,25.47
1133719,"11703133719",1,42.15,0,0.00,42.15
5112412,"50603112412",8,69.08,1,69.08,8.64
1138301,"12001138301",1,0.00,0,0.00,0.00
5103118,"50301103118",6,233.58,3,193.39,38.93
2112240,"20604112240",1,0.00,0,0.00,0.00
1137316,"11903137316",3,-34.00,0,0.00,-11.33
5103403,"50301103403",1,0.00,0,0.00,0.00
1132742,"11702132742",2,62.39,1,62.39,31.20
5104234,"50302104234",4,150.49,1,57.19,37.62
1157005,"11802157005",1,0.00,0,0.00,0.00
2113416,"20605113416",1,0.00,0,0.00,0.00
1139858,"12101139858",2,62.09,1,62.09,31.05
1142930,"12203142930",1,0.00,0,0.00,0.00
2113512,"20606113512",1,0.00,0,0.00,0.00
2114219,"20607114219",7,117.56,2,151.17,16.79
1143109,"12203143109",1,0.00,0,0.00,0.00
3105519,"30302105519",1,0.00,0,0.00,0.00
1141923,"12201141923",11,445.65,4,328.40,40.51
3113505,"30504113505",13,133.22,1,84.02,10.25
1135816,"11901135816",1,15.11,0,0.00,15.11
1158631,"12501158631",1,0.00,0,0.00,0.00
1133637,"11703133637",3,48.38,1,63.69,16.13
4100142,"40101100142",3,27.32,0,0.00,9.11
2119804,"20901119804",2,29.42,0,0.00,14.71
4102341,"40107102341",1,45.88,0,0.00,45.88
2112214,"20604112214",2,-29.60,0,0.00,-14.80
5126006,"50701126006",1,7.72,0,0.00,7.72
2137210,"21401137210",2,63.64,0,0.00,31.82
1149706,"12602149706",1,57.19,1,57.19,57.19
1134042,"11801134042",2,88.08,0,0.00,44.04
2122701,"21001122701",6,205.17,4,159.29,34.20
2110805,"20601110805",3,44.66,0,0.00,14.89
2111813,"20604111813",2,0.00,0,0.00,0.00
1136637,"11902136637",1,0.00,0,0.00,0.00
2114111,"20607114111",9,247.29,3,179.47,27.48
2142607,"20802142607",1,0.00,0,0.00,0.00
2112807,"20605112807",1,0.00,0,0.00,0.00
1133045,"11703133045",2,73.71,1,73.71,36.86
1133532,"11703133532",6,265.10,3,201.43,44.18
4107006,"40303107006",1,65.80,1,65.80,65.80
1133940,"11801133940",4,111.00,1,66.96,27.75
2124935,"21005124935",6,45.74,0,0.00,7.62
2112810,"20605112810",1,62.49,1,62.49,62.49
1134508,"11801134508",2,57.19,1,57.19,28.60
5115213,"50701115213",3,-8.91,1,-51.06,-2.97
3113705,"30504113705",1,0.00,0,0.00,0.00
3110605,"30501110605",1,0.00,0,0.00,0.00
1133401,"11703133401",9,79.95,1,79.64,8.88
1143103,"12203143103",1,0.00,0,0.00,0.00
8102401,"80101102401",2,0.00,0,0.00,0.00
3132711,"31105132711",1,0.00,0,0.00,0.00
2113502,"20606113502",1,0.00,0,0.00,0.00
5113139,"50603113139",1,0.00,0,0.00,0.00
3112811,"30503112811",3,93.80,1,55.62,31.27
4100148,"40101100148",5,177.06,2,133.02,35.41
2134830,"21303134830",2,-41.63,1,-73.45,-20.82
2135002,"21303135002",1,0.00,0,0.00,0.00
1145909,"12403145909",1,20.23,0,0.00,20.23
3112620,"30503112620",3,144.57,2,144.57,48.19
2112217,"20604112217",3,196.46,3,196.46,65.49
3106511,"30303106511",1,0.00,0,0.00,0.00
1132918,"11703132918",3,155.80,2,119.68,51.93
3110201,"30404110201",1,17.79,0,0.00,17.79
1133512,"11703133512",1,0.00,0,0.00,0.00
5103010,"50301103010",1,56.27,1,56.27,56.27
2115140,"20701115140",1,0.00,0,0.00,0.00
1134315,"11801134315",1,74.30,1,74.30,74.30
1149913,"12602149913",1,0.00,0,0.00,0.00
6102718,"60105102718",1,0.00,0,0.00,0.00
1142118,"12202142118",2,78.23,1,78.23,39.12
1138723,"12002138723",1,0.00,0,0.00,0.00
3110608,"30501110608",5,0.00,0,0.00,0.00
8105310,"80105105310",15,99.76,1,73.51,6.65
2112224,"20604112224",3,127.84,1,78.45,42.61
3136612,"31302136612",1,42.15,0,0.00,42.15
1142006,"12202142006",1,0.00,0,0.00,0.00
2130627,"21203130627",1,0.00,0,0.00,0.00
3113513,"30504113513",1,0.00,0,0.00,0.00
1133011,"11703133011",3,98.59,1,71.77,32.86
1141625,"12104141625",2,17.79,0,0.00,8.90
5104138,"50302104138",1,0.00,0,0.00,0.00
4109303,"40401109303",5,-2.12,0,0.00,-0.42
1138236,"11904138236",1,0.00,0,0.00,0.00
2119550,"20804119550",4,59.94,1,59.94,14.99
2112816,"20605112816",1,17.79,0,0.00,17.79
2116603,"20703116603",1,0.00,0,0.00,0.00
4110809,"40403110809",3,132.07,2,132.07,44.02
2133508,"21301133508",1,58.37,1,58.37,58.37
1138921,"12002138921",2,138.16,2,138.16,69.08
1133229,"11703133229",6,42.15,0,0.00,7.03
1131225,"11602131225",1,-34.00,0,0.00,-34.00
4100120,"40101100120",1,0.00,0,0.00,0.00
5104127,"50302104127",1,-58.59,1,-58.59,-58.59
2138430,"21402138430",1,0.00,0,0.00,0.00
2111810,"20604111810",9,229.26,3,193.14,25.47
1139623,"12003139623",2,0.00,0,0.00,0.00
1138612,"12001138612",1,0.00,0,0.00,0.00
5103103,"50301103103",4,172.08,2,135.96,43.02
6100518,"60102100518",2,0.00,0,0.00,0.00
1142344,"12202142344",1,0.00,0,0.00,0.00
5103624,"50301103624",1,-27.32,0,0.00,-27.32
1133234,"11703133234",2,62.39,1,62.39,31.20
1142918,"12203142918",1,0.00,0,0.00,0.00
5112726,"50603112726",2,40.19,0,0.00,20.10
2122035,"20904122035",3,102.06,1,52.67,34.02
6100507,"60102100507",3,-5.16,0,0.00,-1.72
4102426,"40107102426",8,267.55,4,267.55,33.44
2113616,"20606113616",1,0.00,0,0.00,0.00
1133835,"11703133835",6,132.66,1,52.67,22.11
3112211,"30503112211",1,0.00,0,0.00,0.00
1134701,"11801134701",1,0.00,0,0.00,0.00
3112709,"30503112709",1,35.95,0,0.00,35.95
3110903,"30501110903",2,41.99,0,0.00,21.00
1155504,"11501155504",2,-72.52,1,-72.52,-36.26
2116948,"20801116948",2,67.05,1,67.05,33.53
1133018,"11703133018",9,383.74,4,292.03,42.64
2114316,"20607114316",1,25.00,0,0.00,25.00
1132626,"11702132626",2,31.82,0,0.00,15.91
1141546,"12104141546",1,0.00,0,0.00,0.00
2114433,"20607114433",2,-44.04,0,0.00,-22.02
2113312,"20605113312",1,0.00,0,0.00,0.00
2137725,"21402137725",2,0.00,0,0.00,0.00
1133803,"11703133803",2,57.19,1,57.19,28.60
3109711,"30403109711",1,0.00,0,0.00,0.00
2132809,"21301132809",1,58.59,1,58.59,58.59
1134021,"11801134021",1,49.26,0,0.00,49.26
4100119,"40101100119",1,0.00,0,0.00,0.00
3104810,"30301104810",1,31.82,0,0.00,31.82
2120917,"20903120917",1,0.00,0,0.00,0.00
1157238,"11901157238",1,0.00,0,0.00,0.00
1132738,"11702132738",3,-123.31,2,-123.31,-41.10
3113725,"30504113725",1,0.00,0,0.00,0.00
2113317,"20605113317",1,0.00,0,0.00,0.00
1143128,"12203143128",1,40.05,0,0.00,40.05
1160409,"12801160409",2,0.00,0,0.00,0.00
1140119,"12101140119",1,75.79,1,75.79,75.79
1143723,"12302143723",3,40.19,0,0.00,13.40
1142508,"12203142508",2,136.79,2,136.79,68.40
8112902,"80106112902",1,38.18,0,0.00,38.18
1145031,"12401145031",1,0.00,0,0.00,0.00
1133515,"11703133515",1,52.67,1,52.67,52.67
2112215,"20604112215",5,191.90,2,149.91,38.38
1145838,"12403145838",1,63.69,1,63.69,63.69
1134842,"11802134842",1,0.00,0,0.00,0.00
2112411,"20604112411",4,-91.76,0,0.00,-22.94
5119024,"50705119024",1,0.00,0,0.00,0.00
3113524,"30504113524",2,0.00,0,0.00,0.00
5112335,"50602112335",5,272.71,4,272.71,54.54
4106823,"40303106823",1,0.00,0,0.00,0.00
5109210,"50502109210",3,99.07,1,81.28,33.02
2122344,"20904122344",1,0.00,0,0.00,0.00
5113840,"50605113840",1,0.00,0,0.00,0.00
2116940,"20801116940",2,130.67,1,83.00,65.34
2114931,"20701114931",1,57.19,1,57.19,57.19
5103912,"50302103912",2,66.96,1,66.96,33.48
5108902,"50502108902",1,49.39,0,0.00,49.39
8106701,"80106106701",1,0.00,0,0.00,0.00
1133201,"11703133201",1,0.00,0,0.00,0.00
2144501,"21005144501",1,0.00,0,0.00,0.00
3110517,"30501110517",1,0.00,0,0.00,0.00
1139050,"12003139050",8,88.43,2,126.67,11.05
1141724,"12104141724",1,80.57,1,80.57,80.57
1153030,"12801153030",1,0.00,0,0.00,0.00
1132923,"11703132923",3,32.74,0,0.00,10.91
8100203,"80101100203",1,0.00,0,0.00,0.00
1139411,"12003139411",1,64.76,1,64.76,64.76
5116523,"50702116523",1,70.03,1,70.03,70.03
2137151,"21401137151",2,-37.20,1,-59.83,-18.60
2134629,"21302134629",2,93.05,1,51.06,46.53
1133918,"11801133918",1,0.00,0,0.00,0.00
5112820,"50603112820",2,43.67,0,0.00,21.84
5104017,"50302104017",2,-7.26,2,-7.26,-3.63
2136824,"21305136824",3,156.85,2,156.85,52.28
3136512,"31302136512",1,97.58,1,97.58,97.58
5104232,"50302104232",1,0.00,0,0.00,0.00
1142903,"12203142903",1,49.39,0,0.00,49.39
2134121,"21302134121",1,0.00,0,0.00,0.00
1133027,"11703133027",3,27.32,0,0.00,9.11
1133249,"11703133249",1,0.00,0,0.00,0.00
1138826,"12002138826",4,174.28,2,154.34,43.57
1143211,"12203143211",3,-19.04,0,0.00,-6.35
2134917,"21303134917",1,-29.60,0,0.00,-29.60
3110518,"30501110518",2,-29.60,0,0.00,-14.80
2129351,"21202129351",3,75.74,1,75.74,25.25
1133617,"11703133617",1,87.79,1,87.79,87.79
1133906,"11801133906",1,79.96,1,79.96,79.96
1133304,"11703133304",1,57.19,1,57.19,57.19
2112101,"20604112101",1,-52.55,1,-52.55,-52.55
1133607,"11703133607",1,0.00,0,0.00,0.00
1134349,"11801134349",3,103.88,1,63.69,34.63
1134403,"11801134403",1,59.94,1,59.94,59.94
1132749,"11702132749",2,99.47,1,63.69,49.74
1146426,"12403146426",1,0.00,0,0.00,0.00
1133733,"11703133733",1,0.00,0,0.00,0.00
2133045,"21301133045",1,72.69,1,72.69,72.69
4110215,"40402110215",1,65.97,1,65.97,65.97
2134811,"21303134811",1,0.00,0,0.00,0.00
3107209,"30305107209",1,0.00,0,0.00,0.00
1141564,"12104141564",3,62.39,1,62.39,20.80
1134629,"11801134629",1,0.00,0,0.00,0.00
2137527,"21401137527",5,124.98,2,124.98,25.00
1132401,"11701132401",2,0.00,0,0.00,0.00
2117731,"20802117731",1,78.40,1,78.40,78.40
2137522,"21401137522",1,0.00,0,0.00,0.00
2116912,"20801116912",1,0.00,0,0.00,0.00
2115116,"20701115116",4,0.00,0,0.00,0.00
1132648,"11702132648",1,-26.64,0,0.00,-26.64
1156508,"11802156508",1,0.00,0,0.00,0.00
6100409,"60102100409",2,0.00,0,0.00,0.00
2117634,"20802117634",8,419.19,5,375.15,52.40
2112204,"20604112204",2,123.91,1,81.76,61.96
3104101,"30204104101",1,88.85,1,88.85,88.85
5106207,"50403106207",1,-34.00,0,0.00,-34.00
1141810,"12201141810",2,63.69,1,63.69,31.85
8112901,"80106112901",2,0.00,0,0.00,0.00
1141310,"12104141310",3,31.82,0,0.00,10.61
2118204,"20802118204",1,75.43,1,75.43,75.43
8106417,"80106106417",2,62.49,1,62.49,31.25
3100728,"30102100728",5,-27.32,0,0.00,-5.46
3112812,"30503112812",1,0.00,0,0.00,0.00
1143126,"12203143126",1,22.44,0,0.00,22.44
1138527,"12001138527",1,0.00,0,0.00,0.00
4117101,"40204117101",4,27.32,0,0.00,6.83
2110523,"20601110523",2,75.74,1,75.74,37.87
3139037,"31402139037",3,0.00,0,0.00,0.00
2111706,"20604111706",1,74.30,1,74.30,74.30
2115227,"20701115227",2,44.04,0,0.00,22.02
1139506,"12003139506",1,0.00,0,0.00,0.00
1140332,"12102140332",1,0.00,0,0.00,0.00
2113002,"20605113002",1,49.26,0,0.00,49.26
3111015,"30501111015",1,0.00,0,0.00,0.00
1134801,"11802134801",2,42.15,0,0.00,21.08
1153826,"12802153826",3,90.08,1,73.51,30.03
1135042,"11802135042",1,-34.00,0,0.00,-34.00
1147310,"12501147310",2,0.00,0,0.00,0.00
1157420,"11902157420",1,-34.00,0,0.00,-34.00
1148922,"12504148922",1,0.00,0,0.00,0.00
1133411,"11703133411",5,260.34,3,216.30,52.07
4101141,"40103101141",2,113.11,1,70.96,56.56
1132916,"11703132916",1,0.00,0,0.00,0.00
1141727,"12104141727",1,0.00,0,0.00,0.00
3110607,"30501110607",3,1.06,2,-28.54,0.35
1136613,"11902136613",1,0.00,0,0.00,0.00
5109505,"50502109505",1,0.00,0,0.00,0.00
2114446,"20607114446",1,57.19,1,57.19,57.19
2117320,"20801117320",2,0.00,0,0.00,0.00
1141542,"12104141542",1,0.00,0,0.00,0.00
2112324,"20604112324",1,0.00,0,0.00,0.00
1138801,"12002138801",2,58.59,1,58.59,29.30
2138312,"21402138312",1,0.00,0,0.00,0.00
2110617,"20601110617",1,29.60,0,0.00,29.60
1133219,"11703133219",1,0.00,0,0.00,0.00
3101303,"30102101303",1,0.00,0,0.00,0.00
2114463,"20607114463",2,0.00,0,0.00,0.00
2114106,"20607114106",5,44.04,0,0.00,8.81
1141624,"12104141624",1,0.00,0,0.00,0.00
8105709,"80105105709",1,0.00,0,0.00,0.00
2112806,"20605112806",2,-54.23,1,-54.23,-27.12
2127509,"21105127509",1,-25.00,0,0.00,-25.00
1160423,"12801160423",1,62.49,1,62.49,62.49
1153040,"12801153040",3,25.00,0,0.00,8.33
1133102,"11703133102",1,0.00,0,0.00,0.00
1138442,"12001138442",1,0.00,0,0.00,0.00
6103117,"60105103117",1,0.00,0,0.00,0.00
2112241,"20604112241",1,-20.23,0,0.00,-20.23
3109209,"30403109209",1,0.00,0,0.00,0.00
4105932,"40302105932",3,147.29,2,147.29,49.10
3110805,"30501110805",1,0.00,0,0.00,0.00
1149417,"12504149417",1,0.00,0,0.00,0.00
3103704,"30203103704",4,116.36,2,116.36,29.09
3137357,"31304137357",1,-44.04,0,0.00,-44.04
1132904,"11703132904",4,-40.19,0,0.00,-10.05
3110611,"30501110611",2,82.57,1,59.94,41.29
1133619,"11703133619",3,69.20,2,115.68,23.07
5104174,"50302104174",3,49.26,0,0.00,16.42
1135604,"11901135604",1,42.15,0,0.00,42.15
1133725,"11703133725",1,0.00,0,0.00,0.00
5116629,"50702116629",1,0.00,0,0.00,0.00
1133622,"11703133622",2,0.00,0,0.00,0.00
2117004,"20801117004",2,62.49,1,62.49,31.25
2113402,"20605113402",1,-75.13,1,-75.13,-75.13
1138903,"12002138903",1,0.00,0,0.00,0.00
1140233,"12101140233",1,0.00,0,0.00,0.00
2111323,"20603111323",1,-15.31,0,0.00,-15.31
4104929,"40205104929",1,83.60,1,83.60,83.60
3113706,"30504113706",1,0.00,0,0.00,0.00
2118606,"20803118606",2,38.04,0,0.00,19.02
8105701,"80105105701",2,61.24,1,61.24,30.62
5103538,"50301103538",1,0.00,0,0.00,0.00
1160436,"12801160436",1,85.19,1,85.19,85.19
1133453,"11703133453",1,0.00,0,0.00,0.00
2111605,"20603111605",1,-25.00,0,0.00,-25.00
3105142,"30301105142",1,31.82,0,0.00,31.82
2110529,"20601110529",1,42.15,0,0.00,42.15
5114701,"50607114701",2,98.78,0,0.00,49.39
2114425,"20607114425",1,47.67,0,0.00,47.67
2115418,"20701115418",1,80.20,1,80.20,80.20
1133624,"11703133624",2,0.00,0,0.00,0.00
2132007,"21205132007",1,69.01,1,69.01,69.01
1152915,"12801152915",1,0.00,0,0.00,0.00
2137713,"21402137713",2,0.00,0,0.00,0.00
1132902,"11703132902",1,0.00,0,0.00,0.00
5113125,"50603113125",2,0.00,0,0.00,0.00
3110603,"30501110603",2,50.95,1,50.95,25.48
5112337,"50602112337",4,78.43,1,63.60,19.61
2117224,"20801117224",2,0.00,0,0.00,0.00
1140105,"12101140105",5,89.32,0,0.00,17.86
2113217,"20605113217",1,0.00,0,0.00,0.00
2113801,"20606113801",1,29.42,0,0.00,29.42
5102612,"50201102612",1,0.00,0,0.00,0.00
4110107,"40402110107",1,0.00,0,0.00,0.00
1133127,"11703133127",4,34.00,0,0.00,8.50
1138713,"12002138713",1,0.00,0,0.00,0.00
5104150,"50302104150",2,29.60,0,0.00,14.80
1130721,"11601130721",1,0.00,0,0.00,0.00
2126610,"21103126610",1,0.00,0,0.00,0.00
4101128,"40103101128",1,0.00,0,0.00,0.00
2113318,"20605113318",3,155.62,2,155.62,51.87
3101511,"30103101511",1,34.00,0,0.00,34.00
1138730,"12002138730",5,9.46,2,9.46,1.89
2134617,"21302134617",1,0.00,0,0.00,0.00
1133814,"11703133814",1,57.19,1,57.19,57.19
2146801,"21305146801",1,71.84,1,71.84,71.84
2113703,"20606113703",3,150.45,2,150.45,50.15
4110719,"40403110719",2,0.00,0,0.00,0.00
2111103,"20602111103",2,72.43,1,72.43,36.22
1130303,"11601130303",1,0.00,0,0.00,0.00
2113326,"20605113326",1,0.00,0,0.00,0.00
1160457,"12801160457",2,45.74,0,0.00,22.87
5103522,"50301103522",1,0.00,0,0.00,0.00
4100116,"40101100116",2,0.00,0,0.00,0.00
2120212,"20901120212",1,0.00,0,0.00,0.00
2112239,"20604112239",5,176.08,1,57.19,35.22
3111014,"30501111014",1,-42.15,0,0.00,-42.15
8100314,"80101100314",3,138.79,2,138.79,46.26
1141530,"12104141530",1,0.00,0,0.00,0.00
2114213,"20607114213",4,61.14,1,61.14,15.29
2111910,"20604111910",2,58.59,1,58.59,29.30
2117628,"20802117628",2,-36.26,0,0.00,-18.13
1133618,"11703133618",1,63.69,1,63.69,63.69
2132613,"21205132613",4,47.67,0,0.00,11.92
1136904,"11903136904",1,51.06,1,51.06,51.06
2134409,"21302134409",1,0.00,0,0.00,0.00
1138724,"12002138724",1,0.00,0,0.00,0.00
5114006,"50605114006",1,63.69,1,63.69,63.69
8112401,"80105112401",1,0.00,0,0.00,0.00
1157016,"11802157016",3,27.32,0,0.00,9.11
3108706,"30402108706",3,0.00,0,0.00,0.00
2126003,"21101126003",1,0.00,0,0.00,0.00
1130340,"11601130340",2,0.00,0,0.00,0.00
2113642,"20606113642",3,63.69,1,63.69,21.23
2114727,"20701114727",1,0.00,0,0.00,0.00
1134035,"11801134035",2,27.32,0,0.00,13.66
4100113,"40101100113",1,0.00,0,0.00,0.00
2113345,"20605113345",5,100.26,1,56.22,20.05
2117701,"20802117701",1,0.00,0,0.00,0.00
2134826,"21303134826",1,83.92,1,83.92,83.92
5112228,"50602112228",2,0.00,0,0.00,0.00
8106403,"80106106403",1,0.00,0,0.00,0.00
3110802,"30501110802",1,79.06,1,79.06,79.06
1141548,"12104141548",1,0.00,0,0.00,0.00
2144003,"21003144003",1,0.00,0,0.00,0.00
2114308,"20607114308",4,132.34,1,54.23,33.09
5111911,"50602111911",1,49.39,0,0.00,49.39
2112834,"20605112834",1,40.19,0,0.00,40.19
2113337,"20605113337",1,49.39,0,0.00,49.39
1138927,"12002138927",4,70.03,1,70.03,17.51
3103112,"30202103112",1,-42.15,0,0.00,-42.15
4103626,"40203103626",1,51.06,1,51.06,51.06
2113720,"20606113720",1,57.19,1,57.19,57.19
3112804,"30503112804",3,136.01,1,51.71,45.34
1151144,"12702151144",1,-69.73,1,-69.73,-69.73
3113714,"30504113714",1,0.00,0,0.00,0.00
2116024,"20702116024",2,0.00,0,0.00,0.00
1156422,"11802156422",1,0.00,0,0.00,0.00
2113906,"20607113906",1,0.00,0,0.00,0.00
5109303,"50502109303",1,0.00,0,0.00,0.00
3131704,"31103131704",1,0.00,0,0.00,0.00
5104115,"50302104115",1,0.00,0,0.00,0.00
3112616,"30503112616",1,45.88,0,0.00,45.88
8106112,"80105106112",1,0.00,0,0.00,0.00
1142340,"12202142340",1,0.00,0,0.00,0.00
3100812,"30102100812",1,-69.08,1,-69.08,-69.08
5112724,"50603112724",1,0.00,0,0.00,0.00
2113908,"20607113908",1,0.00,0,0.00,0.00
2112320,"20604112320",1,0.00,0,0.00,0.00
5109229,"50502109229",1,66.88,1,66.88,66.88
5114013,"50605114013",1,42.01,0,0.00,42.01
2117403,"20802117403",1,77.78,1,77.78,77.78
1134612,"11801134612",1,0.00,0,0.00,0.00
2134816,"21303134816",1,0.00,0,0.00,0.00
1130220,"11504130220",1,-39.89,0,0.00,-39.89
3112408,"30503112408",1,80.74,1,80.74,80.74
2113909,"20607113909",1,68.02,1,68.02,68.02
8105803,"80105105803",1,33.82,0,0.00,33.82
1137406,"11903137406",1,0.00,0,0.00,0.00
3111223,"30501111223",2,85.55,1,85.55,42.78
8106601,"80106106601",2,0.00,0,0.00,0.00
1133208,"11703133208",1,63.69,1,63.69,63.69
1160617,"12801160617",2,0.00,0,0.00,0.00
1155621,"11501155621",1,95.01,1,95.01,95.01
1133608,"11703133608",1,0.00,0,0.00,0.00
1134502,"11801134502",1,0.00,0,0.00,0.00
6101909,"60103101909",1,38.18,0,0.00,38.18
2116917,"20801116917",1,0.00,0,0.00,0.00
1132821,"11702132821",1,17.59,0,0.00,17.59
4100218,"40101100218",6,161.17,2,127.17,26.86
1132705,"11702132705",1,51.06,1,51.06,51.06
1133749,"11703133749",3,162.15,2,118.11,54.05
3128609,"31003128609",1,0.00,0,0.00,0.00
1156821,"11802156821",3,49.39,0,0.00,16.46
1147721,"12502147721",1,0.00,0,0.00,0.00
5104311,"50302104311",1,0.00,0,0.00,0.00
2114413,"20607114413",1,0.00,0,0.00,0.00
1160417,"12801160417",1,0.00,0,0.00,0.00
3128230,"31002128230",1,0.00,0,0.00,0.00
2126629,"21103126629",2,41.70,0,0.00,20.85
1134631,"11801134631",1,58.59,1,58.59,58.59
1133524,"11703133524",1,-57.19,1,-57.19,-57.19
4101705,"40105101705",1,0.00,0,0.00,0.00
1143144,"12203143144",1,63.69,1,63.69,63.69
2128905,"21201128905",1,49.39,0,0.00,49.39
2120526,"20902120526",1,36.12,0,0.00,36.12
2116904,"20801116904",2,-40.19,0,0.00,-20.10
2114404,"20607114404",3,38.18,0,0.00,12.73
1133318,"11703133318",4,84.30,0,0.00,21.08
2113319,"20605113319",1,0.00,0,0.00,0.00
2117037,"20801117037",1,76.50,1,76.50,76.50
4109115,"40401109115",3,52.55,1,52.55,17.52
4106317,"40302106317",1,0.00,0,0.00,0.00
5103815,"50302103815",1,0.00,0,0.00,0.00
2116614,"20703116614",1,20.23,0,0.00,20.23
2113608,"20606113608",1,0.00,0,0.00,0.00
5113817,"50605113817",1,83.60,1,83.60,83.60
4100204,"40101100204",1,0.00,0,0.00,0.00
1134536,"11801134536",3,-42.15,0,0.00,-14.05
5115501,"50701115501",1,0.00,0,0.00,0.00
3103909,"30203103909",2,70.03,1,70.03,35.02
4100140,"40101100140",1,0.00,0,0.00,0.00
5117516,"50704117516",1,0.00,0,0.00,0.00
1133439,"11703133439",1,82.71,1,82.71,82.71
2143217,"20904143217",2,29.42,0,0.00,14.71
1137008,"11903137008",1,0.00,0,0.00,0.00
2112629,"20604112629",2,-38.18,0,0.00,-19.09
2117727,"20802117727",1,0.00,0,0.00,0.00
1141401,"12104141401",2,165.36,2,165.36,82.68
1146140,"12403146140",1,0.00,0,0.00,0.00
5103207,"50301103207",1,62.49,1,62.49,62.49
1160401,"12801160401",2,-52.67,1,-52.67,-26.34
5104185,"50302104185",1,0.00,0,0.00,0.00
2122825,"21001122825",1,94.83,1,94.83,94.83
4109901,"40402109901",1,0.00,0,0.00,0.00
3106105,"30303106105",1,0.00,0,0.00,0.00
2112701,"20604112701",1,0.00,0,0.00,0.00
3110527,"30501110527",2,12.80,0,0.00,6.40
3111410,"30502111410",1,0.00,0,0.00,0.00
1142919,"12203142919",1,-29.60,0,0.00,-29.60
2137454,"21401137454",1,0.00,0,0.00,0.00
1153818,"12802153818",1,15.11,0,0.00,15.11
3111106,"30501111106",1,0.00,0,0.00,0.00
2111703,"20604111703",3,0.00,0,0.00,0.00
2113102,"20605113102",2,-65.97,1,-65.97,-32.99
1158808,"12504158808",1,0.00,0,0.00,0.00
1149255,"12504149255",1,0.00,0,0.00,0.00
4105611,"40301105611",2,0.00,0,0.00,0.00
3110525,"30501110525",2,31.82,0,0.00,15.91
1141338,"12104141338",2,98.02,1,77.79,49.01
2135117,"21303135117",2,-69.08,1,-69.08,-34.54
2135205,"21303135205",2,0.00,0,0.00,0.00
4106403,"40302106403",1,0.00,0,0.00,0.00
2138015,"21402138015",1,-17.61,0,0.00,-17.61
2116301,"20703116301",3,-40.05,0,0.00,-13.35
1141924,"12201141924",2,42.15,0,0.00,21.08
2112205,"20604112205",2,123.87,1,81.72,61.94
4105734,"40301105734",1,0.00,0,0.00,0.00
2114436,"20607114436",1,0.00,0,0.00,0.00
1142111,"12202142111",1,-41.84,0,0.00,-41.84
1133711,"11703133711",1,41.68,0,0.00,41.68
3105921,"30302105921",1,0.00,0,0.00,0.00
1138910,"12002138910",1,0.00,0,0.00,0.00
5112430,"50603112430",1,0.00,0,0.00,0.00
1132813,"11702132813",1,69.89,1,69.89,69.89
8113004,"80106113004",2,62.49,1,62.49,31.25
2117305,"20801117305",2,49.39,0,0.00,24.70
2146416,"21305146416",1,62.49,1,62.49,62.49
5112927,"50603112927",1,0.00,0,0.00,0.00
1132801,"11702132801",3,29.60,0,0.00,9.87
3132910,"31106132910",1,36.12,0,0.00,36.12
3110601,"30501110601",1,0.00,0,0.00,0.00
4100206,"40101100206",1,0.00,0,0.00,0.00
2112804,"20605112804",1,0.00,0,0.00,0.00
2125708,"21101125708",2,61.60,0,0.00,30.80
2114104,"20607114104",1,-36.12,0,0.00,-36.12
4106431,"40302106431",1,0.00,0,0.00,0.00
2113815,"20606113815",2,31.72,1,61.14,15.86
4100211,"40101100211",2,108.91,1,61.24,54.46
4104630,"40204104630",3,-12.80,0,0.00,-4.27
5103926,"50302103926",1,0.00,0,0.00,0.00
2111125,"20602111125",1,77.07,1,77.07,77.07
1141622,"12104141622",2,17.79,0,0.00,8.90
1158907,"12504158907",1,0.00,0,0.00,0.00
1132661,"11702132661",1,0.00,0,0.00,0.00
1153636,"12802153636",1,0.00,0,0.00,0.00
1158818,"12504158818",1,0.00,0,0.00,0.00
1156819,"11802156819",2,0.00,0,0.00,0.00
2114448,"20607114448",1,0.00,0,0.00,0.00
2115132,"20701115132",1,59.94,1,59.94,59.94
1133307,"11703133307",1,-21.83,0,0.00,-21.83
1133348,"11703133348",1,0.00,0,0.00,0.00
1143709,"12302143709",1,31.82,0,0.00,31.82
5114717,"50607114717",1,0.00,0,0.00,0.00
1133842,"11703133842",1,-65.97,1,-65.97,-65.97
1157024,"11802157024",1,0.00,0,0.00,0.00
