RegionId,Name,Observations,Sum,Sentiment
601031016,"Derwent Park - Lutana",24,1544.78,64.37
311041320,"Greenbank",8,416.88,52.11
801061067,"Narrabundah",22,1109.23,50.42
313021367,"Elimbah",2,111.76,55.88
210031440,"Hadfield",20,911.26,45.56
310041302,"Redbank Plains",50,2278.02,45.56
505011081,"Padbury",27,1241.26,45.97
311031314,"Crestmead",28,1149.50,41.05
506031130,"Welshpool",21,901.30,42.92
801011012,"Gooromon",4,293.75,73.44
212041316,"Noble Park North",18,958.03,53.22
311041322,"Logan Village",11,394.74,35.89
403041085,"Morphett Vale - West",10,383.63,38.36
310011276,"Wacol",11,456.58,41.51
310021277,"Boonah",12,501.40,41.78
402051049,"Golden Grove",20,953.95,47.70
507041183,"Willagee",6,373.67,62.28
506011112,"Camillo - Champion Lakes",34,1391.53,40.93
509021245,"York - Beverley",3,111.23,37.08
212031302,"Cranbourne North",28,879.95,31.43
506041137,"Thornlie",37,1819.68,49.18
507041179,"Bull Creek",27,1466.27,54.31
125031484,"Guildford West - Merrylands West",24,805.96,33.58
601051028,"Lenah Valley - Mount Stuart",15,505.88,33.73
116031317,"Mount Druitt - Whalan",72,3366.14,46.75
210051445,"Mickleham - Yuroke",9,263.04,29.23
310041297,"Camira - Gailes",7,339.03,48.43
311051328,"Waterford West",13,480.09,36.93
402011027,"Lewiston - Two Wells",12,433.95,36.16
506031125,"Canning Vale - West",9,467.38,51.93
127011597,"West Hoxton - Middleton Grange",7,359.91,51.42
310011272,"Durack",9,484.58,53.84
213011328,"Ardeer - Albion",18,564.93,31.39
212031303,"Cranbourne South",44,1636.05,37.18
116011560,"Blacktown (South)",8,362.87,45.36
119021367,"Roselands",25,1130.77,45.23
507051192,"Waikiki",13,605.96,46.61
117011324,"Port Botany Industrial",15,415.20,27.68
304031092,"Chelmer - Graceville",51,2530.53,49.62
209011204,"Watsonia",27,1193.00,44.19
304011082,"Middle Park - Jamboree Heights",11,245.73,22.34
107021135,"Illawarra Catchment Reserve",9,327.03,36.34
116031315,"Hassall Grove - Plumpton",30,1157.00,38.57
504021052,"Malmalling - Reservoir",12,732.34,61.03
402021028,"Craigmore - Blakeview",12,275.36,22.95
213041358,"Melton West",37,1627.77,43.99
403041075,"Clarendon",23,806.66,35.07
304041099,"Enoggera Reservoir",30,1656.97,55.23
303031066,"Wishart",6,126.48,21.08
801071073,"Calwell",6,275.02,45.84
302041042,"Brighton (Qld)",5,262.51,52.50
506031129,"Riverton - Shelley - Rossmoyne",32,1266.75,39.59
801051055,"Downer",3,86.29,28.76
101021007,"Braidwood",30,775.48,25.85
801011022,"Melba",1,51.06,51.06
603011065,"Central Highlands",7,427.62,61.09
507041176,"Bateman",7,375.83,53.69
310031285,"Churchill - Yamanto",5,295.22,59.04
603031074,"Triabunna - Bicheno",8,673.51,84.19
213041360,"Taylors Hill",24,1074.50,44.77
509021243,"Northam",6,223.21,37.20
801071090,"Wanniassa",23,1062.52,46.20
128021608,"Loftus - Yarrawarrah",14,86.14,6.15
302021029,"Chermside West",26,1557.18,59.89
507051186,"Cooloongup",12,745.46,62.12
801041120,"Moncrieff",2,65.82,32.91
304021088,"Chapel Hill",18,249.57,13.87
127011504,"Ashcroft - Busby - Miller",10,345.95,34.60
127011593,"Cecil Hills",7,368.79,52.68
407031165,"Murray Bridge",6,324.27,54.05
311021307,"Eagleby",24,1120.60,46.69
402041040,"Ingle Farm",3,96.15,32.05
211011257,"Rowville - North",25,1408.04,56.32
801041034,"Amaroo",16,654.48,40.91
509021236,"Chittering",9,554.24,61.58
310031291,"Leichhardt - One Mile",7,368.63,52.66
311031317,"Marsden",10,333.35,33.34
403041082,"Lonsdale",9,270.55,30.06
504011048,"Noranda",16,908.77,56.80
407031164,"Mannum",4,225.53,56.38
801011018,"Lawson",18,626.06,34.78
801051054,"Dickson",41,1294.84,31.58
301021012,"Thornlands",13,470.85,36.22
801011016,"Kaleen",11,450.16,40.92
801071089,"Tuggeranong",14,-621.58,-44.40
212021299,"Narre Warren North",8,260.93,32.62
801071088,"Theodore",13,366.47,28.19
209021429,"Preston - West",26,1327.04,51.04
603011068,"Wilderness - East",1,59.94,59.94
801041119,"Kenny",12,531.15,44.26
801041037,"Crace",5,258.29,51.66
801071076,"Fadden",4,161.19,40.30
801071083,"Macarthur",4,15.56,3.89
311021308,"Edens Landing - Holmview",7,290.18,41.45
505021090,"Nollamara - Westminster",13,593.35,45.64
313021369,"Wamuran",6,292.01,48.67
302021034,"Wavell Heights",12,361.57,30.13
601021012,"South Arm",14,712.54,50.90
317011451,"Lockyer Valley - West",9,427.82,47.54
801031032,"Kowen",6,126.78,21.13
601031018,"Montrose - Rosetta",10,384.99,38.50
509031246,"Brookton",5,191.92,38.38
119011355,"Chullora",4,157.80,39.45
125011475,"Rookwood Cemetery",15,189.67,12.64
304011085,"Westlake",9,234.84,26.09
303041067,"Coopers Plains",16,862.30,53.89
801011023,"Page",1,34.00,34.00
801071072,"Bonython",5,133.85,26.77
801011024,"Scullin",6,85.97,14.33
504031061,"Hazelmere - Guildford",7,275.88,39.41
404031105,"Fulham",6,387.07,64.51
801101135,"Coombs",2,155.04,77.52
801071071,"Banks",3,187.52,62.51
209041431,"Epping - East",5,143.33,28.67
801071078,"Gordon (ACT)",6,359.04,59.84
311051323,"Bethania - Waterford",11,640.27,58.21
127021520,"St Johns Park - Wakeley",13,783.47,60.27
801041035,"Bonner",7,419.86,59.98
402041041,"Para Hills",11,226.34,20.58
801091101,"Farrer",10,481.75,48.18
119021366,"Punchbowl",16,757.19,47.32
311031318,"Munruben - Park Ridge South",1,75.06,75.06
314031393,"Petrie",6,253.20,42.20
302011024,"Carseldine",13,522.07,40.16
403041079,"Hackham West - Huntfield Heights",8,472.93,59.12
402051051,"Highbury - Dernancourt",10,561.48,56.15
119031371,"Oatley - Hurstville Grove",15,712.24,47.48
127021514,"Edensor Park",3,85.52,28.51
126021590,"Putney",9,207.87,23.10
210021235,"Romsey",14,509.47,36.39
801071087,"Richardson",3,28.70,9.57
313041373,"Deception Bay",28,-141.74,-5.06
301031016,"Manly West",12,296.60,24.72
801011009,"Flynn (ACT)",5,341.36,68.27
801081094,"Holder",6,352.74,58.79
801091103,"Hughes",3,-138.61,-46.20
801041043,"Hall",7,299.12,42.73
210041240,"Sunbury",9,498.84,55.43
801081097,"Waramanga",2,107.73,53.87
505031102,"Girrawheen",3,143.14,47.71
801071079,"Gowrie (ACT)",6,359.28,59.88
212021295,"Doveton",13,323.10,24.85
313041374,"Morayfield",9,516.23,57.36
311021310,"Wolffdene - Bahrs Scrub",5,336.57,67.31
507051191,"Singleton - Golden Bay - Secret Harbour",1,75.06,75.06
310021279,"Lake Manchester - England Creek",4,156.16,39.04
303051072,"Algester",9,273.21,30.36
102011038,"Saratoga - Davistown",9,576.43,64.05
801081093,"Fisher",5,166.60,33.32
115011557,"Castle Hill - West",5,357.65,71.53
213011331,"Delahey",4,246.39,61.60
304011083,"Riverhills",1,89.32,89.32
801011013,"Hawker",10,377.96,37.80
801041116,"Gungahlin - East",2,124.84,62.42
801071132,"Tuggeranong - West",3,62.38,20.79
302011022,"Bald Hills",7,223.02,31.86
124051469,"Erskine Park",1,-52.55,-52.55
505031098,"Alexander Heights - Koondoola",4,218.53,54.63
507011163,"Yangebup",9,292.20,32.47
507041184,"Winthrop",8,427.26,53.41
801071082,"Kambah",11,293.93,26.72
801091106,"Mawson",4,227.44,56.86
505021087,"Herdsman",4,-3.81,-0.95
801101136,"Denman Prospect",10,433.05,43.31
504031064,"Melaleuca - Lexia",2,175.47,87.74
311031313,"Chambers Flat - Logan Reserve",4,139.74,34.94
507051189,"Rockingham Lakes",4,130.65,32.66
128021609,"Woronora Heights",4,160.31,40.08
801011017,"Latham",1,89.57,89.57
801041039,"Franklin",3,126.80,42.27
124011451,"Blue Mountains - North",4,73.71,18.43
125011587,"Regents Park",4,225.59,56.40
102011041,"Wamberal - Forresters Beach",1,64.86,64.86
210031439,"Gowanbrae",6,227.47,37.91
801091104,"Isaacs",2,95.10,47.55
506021120,"Kewdale Commercial",5,291.23,58.25
310041298,"Carole Park",2,70.21,35.11
601031021,"West Moonah",3,4.59,1.53
509021244,"Toodyay",1,58.59,58.59
504021051,"Helena Valley - Koongamia",1,10.07,10.07
402041039,"Dry Creek - North",3,74.03,24.68
801091099,"Chifley",3,57.14,19.05
403041081,"Happy Valley Reservoir",2,124.21,62.11
801011026,"Weetangera",1,-47.67,-47.67
801081133,"Scrivener",4,263.04,65.76
311011305,"Beaudesert",4,224.95,56.24
801081091,"Chapman",2,109.37,54.69
801071077,"Gilmore",1,-54.23,-54.23
801011007,"Evatt",2,25.56,12.78
405041127,"Yorke Peninsula - North",1,44.04,44.04
801091105,"Lyons (ACT)",1,83.74,83.74
507011153,"Coolbellup",2,-2.06,-1.03
505031106,"Neerabup National Park",1,12.60,12.60
212011288,"Bunyip - Garfield",1,54.23,54.23
310031295,"Riverview",1,57.19,57.19
801091110,"Torrens",1,52.56,52.56
313021368,"Morayfield - East",2,144.52,72.26
115011554,"Castle Hill - East",3,140.48,46.83
404021103,"Torrens Island",2,119.68,59.84
